,rental_id,building_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,submarket,borough
4439,5309,67478465,2975,1.0,1,700,3,9.0,88,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4441,2026,50798305,12000,1.0,2,2700,3,33.0,30,1,1,1,0,0,1,0,0,Midtown South,All Midtown,Manhattan
4444,5065,16101736,2680,1.0,1,600,8,4.0,39,1,0,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
4445,8820,81020428,2995,1.0,1,600,2,4.0,51,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
4457,9085,48663782,3800,1.0,1,620,2,23.0,30,0,0,0,0,0,0,1,0,Upper East Side,All Upper East Side,Manhattan
4460,10389,89197252,3200,1.0,1,712,2,4.0,9,1,0,0,0,1,1,0,0,Midtown West,All Midtown,Manhattan
4470,3891,62828354,3215,1.0,1,554,6,5.0,14,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4471,1840,2849860,3355,1.0,1,602,7,28.0,39,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4476,11331,83895297,3460,1.0,1,653,4,8.0,18,1,0,1,0,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
4478,5238,15674512,2400,1.0,1,500,2,4.0,116,0,0,0,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
4480,8748,46213486,4250,1.0,1,732,2,11.0,92,0,0,0,0,1,0,0,0,Upper West Side,All Upper West Side,Manhattan
4484,10423,81340735,3011,1.0,0,550,2,20.0,54,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4485,2642,77787201,5000,1.0,1,706,3,7.0,116,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4486,3159,42531018,3700,1.0,1,760,5,41.0,30,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4487,6048,92533739,2790,1.0,1,700,2,2.0,81,1,0,0,1,1,0,1,1,Upper West Side,All Upper West Side,Manhattan
4498,3962,16552082,3500,1.0,1,705,5,3.0,30,1,0,0,0,0,1,0,0,Upper East Side,All Upper East Side,Manhattan
4505,5926,87213935,4500,1.0,1,959,2,11.0,106,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4506,2475,33299325,4745,1.0,1,808,43,6.0,8,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4507,4255,5634294,3700,1.0,1,700,1,2.0,115,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan
4512,376,90482091,3399,1.0,1,655,3,22.0,86,1,0,0,1,0,0,0,0,Financial District,All Downtown,Manhattan
4515,7632,91440509,4362,1.0,1,616,2,26.0,16,1,1,1,1,0,1,1,1,Flatiron,All Downtown,Manhattan
4518,9422,91765710,2050,1.0,1,550,8,1.0,106,0,1,0,0,1,1,0,1,Midtown West,All Midtown,Manhattan
4523,9155,47822865,4300,1.0,1,895,4,4.0,90,0,0,0,0,0,1,0,0,Upper East Side,All Upper East Side,Manhattan
4524,8230,69253610,3340,1.0,1,650,3,15.0,30,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4525,6914,3032139,3655,1.0,1,586,2,14.0,99,1,1,0,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
4526,8107,63020301,2295,1.0,1,670,2,3.0,11,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
4527,5891,77694321,3500,1.0,1,700,2,3.0,96,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
4528,8124,38443215,5950,1.0,1,967,2,30.0,11,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4530,10353,71691994,4344,1.0,1,586,3,2.0,16,1,0,0,0,0,1,0,0,Chelsea,All Downtown,Manhattan
4531,5379,11636689,2800,1.0,1,600,11,4.0,96,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4533,2312,67478465,3495,1.0,1,700,3,8.0,88,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4534,7496,27664489,2700,1.0,1,650,1,5.0,54,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4535,4183,75675056,5000,1.0,1,620,4,3.0,2,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4538,4603,72867105,2100,1.0,1,505,5,2.0,2,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
4540,5782,61122449,4200,1.0,1,601,3,10.0,29,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4543,1699,18404508,4027,1.0,1,592,4,10.0,19,1,0,0,0,0,1,0,0,Upper West Side,All Upper West Side,Manhattan
4546,5348,55944355,4260,1.0,1,664,2,11.0,13,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4547,10525,87356164,4009,1.0,1,650,12,12.0,4,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4549,2410,55167973,3850,1.0,1,655,1,8.0,12,0,1,1,1,1,1,0,1,Flatiron,All Downtown,Manhattan
4550,6891,89197252,4500,1.0,1,768,2,48.0,9,0,0,0,1,1,1,0,0,Midtown West,All Midtown,Manhattan
4552,4011,55944355,4990,1.0,1,697,2,26.0,13,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4553,683,29090765,5500,1.0,2,1467,9,7.0,87,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4554,11190,29922027,9000,1.0,1,1450,4,11.0,89,0,1,1,1,1,1,0,1,Midtown,All Midtown,Manhattan
4560,8060,58656833,4055,1.0,1,804,5,15.0,17,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4561,1232,34508511,3400,1.0,1,850,3,6.0,87,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4562,5885,2865577,1925,1.0,1,650,2,1.0,92,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
4566,4385,9787710,4965,1.0,1,688,2,3.0,8,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4573,6655,17201350,2950,1.0,1,550,9,16.0,36,0,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
4577,6492,59604411,4450,1.0,1,1122,4,7.0,52,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4578,1863,9417041,4850,1.0,1,936,1,3.0,52,1,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
4579,7808,75675056,3662,1.0,1,643,4,15.0,2,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4580,4339,99869639,8995,1.0,2,1553,4,7.0,110,0,1,1,1,1,1,0,1,Tribeca,All Downtown,Manhattan
4584,5855,41045039,4000,1.0,1,783,1,19.0,33,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4585,2221,60982217,4200,1.0,1,750,1,3.0,29,0,0,0,1,1,0,0,0,Midtown West,All Midtown,Manhattan
4588,9429,17389003,3500,1.0,1,768,3,9.0,53,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4591,176,84130049,4965,1.0,1,814,1,7.0,89,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4596,2097,57027521,4650,1.0,1,781,6,10.0,8,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan
4600,3325,2849860,3400,1.0,1,602,7,29.0,39,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4605,9079,2477615,3428,1.0,1,595,9,6.0,86,1,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan
4611,1198,63857454,4020,1.0,1,750,3,22.0,15,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4612,11187,56363288,1895,1.0,1,725,1,1.0,0,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
4613,5517,55944355,4330,1.0,1,664,2,18.0,13,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4614,6081,58656833,4430,1.0,1,884,5,26.0,17,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4615,6918,86743159,4930,1.0,1,582,7,9.0,5,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4623,5442,29204811,5000,1.0,1,779,7,31.0,6,0,1,0,1,1,1,1,0,Midtown South,All Midtown,Manhattan
4625,5454,90632129,6995,1.0,1,1000,4,3.0,116,0,0,0,0,1,0,0,0,Nolita,All Downtown,Manhattan
4632,2880,51082872,6400,1.0,1,756,1,3.0,11,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan
4635,3318,84540462,2900,1.0,1,750,4,2.0,61,1,0,0,1,1,1,0,0,Midtown East,All Midtown,Manhattan
4636,7443,76909719,4000,1.0,1,725,2,38.0,29,0,0,1,1,1,0,1,0,Midtown,All Midtown,Manhattan
4644,3418,57920737,5700,1.0,1,693,3,3.0,56,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4645,4731,36739709,3500,1.0,1,717,5,14.0,10,0,0,0,0,1,0,0,0,Upper West Side,All Upper West Side,Manhattan
4659,2811,80177329,3950,1.0,1,841,2,12.0,85,1,0,1,1,1,0,0,0,Upper West Side,All Upper West Side,Manhattan
4667,5610,13146212,3095,1.0,1,750,3,3.0,51,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4670,1613,83502621,3950,1.0,1,667,4,6.0,37,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4671,4160,5757928,2500,1.0,1,550,9,9.0,59,0,0,0,1,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4675,5797,77730147,1700,1.0,1,780,3,2.0,90,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
4677,8633,63665910,4595,1.0,1,750,3,5.0,96,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan
4678,3734,64999491,3589,1.0,1,964,5,5.0,101,0,1,1,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan
4679,9614,12294945,3250,1.0,1,700,8,6.0,15,0,1,1,0,1,1,0,0,Midtown East,All Midtown,Manhattan
4680,337,47503196,5995,1.0,1,1100,3,4.0,105,0,1,0,1,1,0,0,0,Chelsea,All Downtown,Manhattan
4683,6554,89197252,4390,1.0,1,885,2,37.0,9,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4693,5079,74867133,4575,1.0,1,730,3,14.0,89,1,0,1,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
4697,10709,13469888,3300,1.0,1,833,6,8.0,58,0,1,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4701,1687,91931807,3800,1.0,1,655,10,3.0,0,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4702,1892,38443215,4650,1.0,1,787,2,24.0,11,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4704,9970,87880183,3650,1.0,1,750,8,7.0,33,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4705,7006,48187816,5250,1.0,1,1052,4,35.0,33,0,0,0,1,0,0,1,0,Midtown,All Midtown,Manhattan
4707,9143,36772546,3650,1.0,1,650,2,2.0,54,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4708,1760,93744155,3800,1.0,1,800,2,3.0,89,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4714,5802,76149482,3200,1.0,1,601,2,16.0,28,0,0,1,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4716,3138,50527997,3125,1.0,1,744,6,2.0,116,0,0,1,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
4718,6909,87356164,3988,1.0,1,630,12,14.0,4,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4719,10027,76582491,5495,1.0,2,1060,2,17.0,34,0,1,0,1,0,0,0,0,Financial District,All Downtown,Manhattan
4721,3886,32083351,3200,1.0,1,753,1,4.0,77,0,1,0,1,1,1,0,1,Chelsea,All Downtown,Manhattan
4734,6136,19335948,3225,1.0,1,603,3,10.0,15,1,0,0,0,1,1,0,1,Upper West Side,All Upper West Side,Manhattan
4736,7558,69160558,4500,1.0,1,840,3,9.0,94,0,1,0,1,1,0,0,0,Midtown South,All Midtown,Manhattan
4744,5601,37204663,3760,1.0,1,884,10,21.0,27,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4745,832,73045086,4200,1.0,1,391,3,1.0,115,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan
4747,2096,57174723,3850,1.0,1,847,2,25.0,13,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4748,61,36677865,4300,1.0,1,606,2,48.0,6,1,0,1,0,0,0,1,0,Financial District,All Downtown,Manhattan
4749,5463,16552082,3900,1.0,1,713,5,25.0,30,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4750,10352,14717223,1900,1.0,1,700,4,3.0,116,1,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan
4752,6072,89055400,4195,1.0,1,670,5,3.0,37,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4753,2300,93814173,5400,1.0,1,840,2,22.0,11,0,1,1,0,1,1,0,1,Midtown,All Midtown,Manhattan
4759,7975,60602333,2500,1.0,1,600,2,11.0,57,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4761,6411,58656833,4145,1.0,1,814,5,32.0,17,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4765,5302,71378125,4925,1.0,1,727,2,26.0,0,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4773,3681,96355438,4350,1.0,1,733,1,3.0,6,0,1,0,1,1,1,0,1,Tribeca,All Downtown,Manhattan
4777,6369,43473685,3800,1.0,1,688,3,22.0,11,0,1,1,1,1,1,0,1,Midtown South,All Midtown,Manhattan
4782,3221,43473685,3800,1.0,1,646,3,24.0,11,0,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4784,9030,40987567,2850,1.0,1,565,6,3.0,114,0,1,1,1,1,0,0,1,Midtown East,All Midtown,Manhattan
4788,7645,70711994,2850,1.0,1,480,1,15.0,103,0,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4790,6666,54696794,3670,1.0,1,659,10,9.0,16,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4794,357,18671556,6995,1.0,2,1260,3,2.0,111,1,0,1,0,0,0,0,0,East Village,All Downtown,Manhattan
4796,5574,6415824,1750,1.0,1,600,5,1.0,106,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
4801,7576,47570654,3995,1.0,1,750,4,22.0,108,1,0,1,0,0,1,0,0,Financial District,All Downtown,Manhattan
4804,2818,50334625,3700,1.0,1,700,4,3.0,43,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4808,4638,60982217,2870,1.0,1,465,1,3.0,29,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4820,3114,2440455,4110,1.0,1,759,2,2.0,35,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4822,11323,91440509,4381,1.0,1,573,2,31.0,16,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4825,229,42671203,4500,1.0,1,1165,2,4.0,86,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4826,459,41316633,2625,1.0,1,575,6,4.0,86,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4835,68,35928600,3300,1.0,1,625,4,3.0,76,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4845,2110,76149482,3300,1.0,1,585,2,33.0,28,0,1,0,1,1,0,0,1,Midtown West,All Midtown,Manhattan
4848,10711,63713408,2800,1.0,1,550,1,4.0,116,1,1,0,1,0,0,0,1,Greenwich Village,All Downtown,Manhattan
4851,3697,42249543,7650,1.0,1,1100,2,3.0,116,0,0,1,0,0,0,0,0,Soho,All Downtown,Manhattan
4852,5483,83520419,3700,1.0,1,650,3,27.0,31,0,0,0,1,1,1,0,1,Midtown East,All Midtown,Manhattan
4856,7636,38230508,3750,1.0,1,702,2,11.0,41,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4858,7937,97776896,1850,1.0,1,390,3,3.0,107,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
4860,10538,79200036,3950,1.0,1,750,1,4.0,52,1,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
4861,10376,22319464,4885,1.0,1,853,5,17.0,44,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4863,457,49239817,3799,1.0,1,800,13,19.0,9,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4867,3340,99492320,6500,1.0,1,915,2,2.0,105,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4872,7583,71691994,4205,1.0,1,532,3,7.0,16,1,0,0,0,1,0,0,0,Chelsea,All Downtown,Manhattan
4874,3017,80765872,7000,1.0,2,1600,2,2.0,116,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan
4884,7003,92494052,2996,1.0,0,794,5,15.0,52,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4885,1920,34603884,3712,1.0,2,1201,11,3.0,108,1,0,0,0,0,1,0,1,Lower East Side,All Downtown,Manhattan
4893,6433,54337833,3600,1.0,1,650,3,10.0,28,0,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4897,1565,20136117,5900,1.0,1,1069,5,4.0,2,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4899,6812,62297362,2995,1.0,1,650,12,11.0,32,0,1,1,1,1,1,0,1,Midtown East,All Midtown,Manhattan
4900,5298,17158418,3200,1.0,1,900,12,12.0,60,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4902,6110,29737142,5500,1.0,1,808,1,4.0,1,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4905,33,36677865,4795,1.0,1,704,2,40.0,6,1,0,1,1,1,0,0,0,Financial District,All Downtown,Manhattan
4910,2302,96285664,3500,1.0,1,800,6,8.0,36,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4913,10125,12717179,3050,1.0,1,531,1,17.0,104,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4916,1126,97062977,1800,1.0,1,670,4,1.0,116,1,1,1,1,1,1,0,1,East Harlem,All Upper Manhattan,Manhattan
4917,2102,33299325,5995,1.0,1,718,43,8.0,8,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4924,6542,80583858,4000,1.0,1,900,2,4.0,106,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan
4925,6141,19335948,3300,1.0,1,645,3,4.0,15,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4933,2742,11946614,7950,1.0,2,1100,1,4.0,116,0,0,0,1,1,1,0,1,Greenwich Village,All Downtown,Manhattan
4939,3919,54177890,4500,1.0,1,750,4,4.0,116,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
4942,9828,24416481,3695,1.0,1,754,1,33.0,47,0,0,0,1,0,0,0,0,Midtown,All Midtown,Manhattan
4943,10223,98242114,3500,1.0,1,725,7,17.0,30,1,0,1,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan
4944,3984,95785374,5500,1.0,1,835,2,7.0,1,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
4947,2094,68568907,4150,1.0,1,776,4,16.0,7,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4948,7662,57327522,5250,1.0,1,1050,2,39.0,30,0,0,0,1,1,0,1,1,Midtown,All Midtown,Manhattan
4950,6097,79282677,3850,1.0,2,800,9,8.0,30,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4951,11348,78944199,4500,1.0,1,900,3,38.0,29,0,1,0,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
4955,1826,26976302,4400,1.0,1,1000,3,15.0,33,0,0,1,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
4958,3869,96242659,4300,1.0,1,845,10,20.0,30,1,1,1,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
4960,9495,15098019,3375,1.0,1,619,10,22.0,29,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4964,10084,36677865,4000,1.0,1,606,2,36.0,6,0,0,1,0,0,0,0,0,Financial District,All Downtown,Manhattan
4966,9630,9787710,4625,1.0,1,704,2,17.0,8,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4969,6952,92994390,4110,1.0,1,609,5,8.0,9,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
4973,2653,54696794,3620,1.0,1,658,10,10.0,16,1,1,1,0,1,1,1,0,Midtown West,All Midtown,Manhattan
4982,3704,65922524,3200,1.0,1,621,3,7.0,31,0,0,0,0,1,0,0,0,Battery Park City,All Downtown,Manhattan
4984,10787,89197252,3800,1.0,1,615,2,25.0,9,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4985,3365,37204663,4500,1.0,1,963,10,49.0,27,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4989,1938,18802706,5995,1.0,1,1000,3,4.0,31,1,0,0,0,0,1,0,0,East Village,All Downtown,Manhattan
4992,5198,21179223,3420,1.0,1,591,6,9.0,113,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4993,4781,35251179,2095,1.0,1,425,10,3.0,106,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4994,7582,71691994,4210,1.0,1,532,3,8.0,16,1,1,1,1,1,1,0,1,Chelsea,All Downtown,Manhattan
4998,5188,62828354,3475,1.0,1,651,6,5.0,14,1,0,1,1,1,1,0,1,Midtown West,All Midtown,Manhattan
4999,4718,67659586,4500,1.0,1,816,4,11.0,9,0,1,1,1,1,0,1,1,Tribeca,All Downtown,Manhattan
