game_id,year_id,fran_id,opp_fran,game_location,is_playoffs,pts,opp_pts,game_result,forecast,point_diff
199003270SAS,1990,Thunder,Spurs,A,0,103,115,L,0.23730218,-12
199003280NJN,1990,Nets,Knicks,H,0,106,101,W,0.33424762,5
199003280NJN,1990,Knicks,Nets,A,0,101,106,L,0.66575241,-5
199003280PHI,1990,Celtics,Sixers,A,0,104,122,L,0.3039735,-18
199003290SAS,1990,Spurs,Mavericks,H,0,105,109,L,0.69797933,-4
199003300BOS,1990,Celtics,Pistons,H,0,123,111,W,0.39273956,12
199003300CHI,1990,Knicks,Bulls,A,0,106,107,L,0.180035,-1
199003300NJN,1990,Nets,Suns,H,0,119,126,L,0.15959875,-7
199003300SEA,1990,Thunder,Warriors,H,0,139,108,W,0.6365363,31
199003310NYK,1990,Knicks,Nuggets,H,0,115,118,L,0.64380699,-3
199003310SAS,1990,Spurs,Bucks,H,0,107,100,W,0.74647963,7
199004010BOS,1990,Celtics,Magic,H,0,133,125,W,0.92101687,8
199004010LAC,1990,Thunder,Clippers,A,0,103,104,L,0.56290901,-1
199004010NJN,1990,Nets,Wizards,H,0,97,105,L,0.44439077,-8
199004030DET,1990,Celtics,Pistons,A,0,82,93,L,0.1965887,-11
199004030NYK,1990,Knicks,Cavaliers,H,0,106,97,W,0.54975778,9
199004030SAS,1990,Spurs,Timberwolves,H,0,90,92,L,0.8436113000000001,-2
199004030SEA,1990,Thunder,Trailblazers,H,0,136,134,W,0.40057603,2
199004040BOS,1990,Celtics,Nets,H,0,125,106,W,0.91245288,19
199004040BOS,1990,Nets,Celtics,A,0,106,125,L,0.087547123,-19
199004040DAL,1990,Spurs,Mavericks,A,0,98,104,L,0.39425659,-6
199004040WSB,1990,Knicks,Wizards,A,0,118,107,W,0.43419689,11
199004050SEA,1990,Thunder,Jazz,H,0,101,91,W,0.44287577,10
199004060CLE,1990,Celtics,Cavaliers,A,0,109,104,W,0.42497796,5
199004060DEN,1990,Thunder,Nuggets,A,0,103,119,L,0.41690707,-16
199004060NJN,1990,Nets,Warriors,H,0,117,123,L,0.37261927,-6
199004060NYK,1990,Knicks,Sixers,H,0,114,104,W,0.41070470000000003,10
199004070MIA,1990,Celtics,Heat,A,0,115,105,W,0.76069301,10
199004070SAC,1990,Spurs,Kings,A,0,111,93,W,0.66517293,18
199004080IND,1990,Knicks,Pacers,A,0,97,99,L,0.3985188,-2
199004080NJN,1990,Nets,Heat,H,0,102,101,W,0.61313099,1
199004080POR,1990,Spurs,Trailblazers,A,0,105,112,L,0.26570785,-7
199004090SEA,1990,Thunder,Kings,H,0,105,106,L,0.81377107,-1
199004100GSW,1990,Spurs,Warriors,A,0,132,122,W,0.52641559,10
199004100NJN,1990,Nets,Celtics,H,0,96,112,L,0.21349582,-16
199004100NJN,1990,Celtics,Nets,A,0,112,96,W,0.78650415,16
199004100NYK,1990,Knicks,Pistons,H,0,98,108,L,0.35546032,-10
199004100UTA,1990,Thunder,Jazz,A,0,102,114,L,0.20852625,-12
199004110DET,1990,Nets,Pistons,A,0,93,98,L,0.040366112999999995,-5
199004120BOS,1990,Celtics,Heat,H,0,139,118,W,0.9170719999999999,21
199004120NYK,1990,Knicks,Pacers,H,0,108,100,W,0.65576184,8
199004120SAS,1990,Spurs,Clippers,H,0,105,98,W,0.85484982,7
199004120SEA,1990,Thunder,Nuggets,H,0,113,103,W,0.64468777,10
199004140NJN,1990,Nets,Pacers,H,0,113,124,L,0.33883765,-11
199004140SAS,1990,Spurs,Kings,H,0,105,94,W,0.8808322000000001,11
199004140SEA,1990,Thunder,Suns,H,0,96,89,W,0.40805423,7
199004150BOS,1990,Celtics,Knicks,H,0,101,94,W,0.75936258,7
199004150BOS,1990,Knicks,Celtics,A,0,94,101,L,0.24063742,-7
199004160CHH,1990,Spurs,Pelicans,A,0,110,101,W,0.71462476,9
199004160NYK,1990,Knicks,Heat,H,0,119,102,W,0.86334401,17
199004170ATL,1990,Nets,Hawks,A,0,95,118,L,0.096907437,-23
199004170CHI,1990,Celtics,Bulls,A,0,105,111,L,0.3208974,-6
199004170SEA,1990,Thunder,Lakers,H,0,101,102,L,0.34035021,-1
199004180BOS,1990,Celtics,Magic,H,0,133,112,W,0.93853974,21
199004180NJN,1990,Nets,Cavaliers,H,0,93,100,L,0.24804278,-7
199004180SAS,1990,Spurs,Jazz,H,0,102,93,W,0.60148573,9
199004190MIL,1990,Knicks,Bucks,A,0,95,96,L,0.34754598,-1
199004190SAC,1990,Thunder,Kings,A,0,130,118,W,0.59339654,12
199004200BOS,1990,Celtics,Bulls,H,0,120,116,W,0.58685893,4
199004200DEN,1990,Spurs,Nuggets,A,0,112,108,W,0.4801625,4
199004200NYK,1990,Knicks,Hawks,H,0,112,126,L,0.57578909,-14
199004200SEA,1990,Thunder,Clippers,H,0,121,99,W,0.80326974,22
199004210MIL,1990,Nets,Bucks,A,0,95,96,L,0.10934383,-1
199004220CLE,1990,Knicks,Cavaliers,A,0,99,115,L,0.27282548,-16
199004220GSW,1990,Thunder,Warriors,A,0,122,124,L,0.47515565,-2
199004220NJN,1990,Nets,Magic,H,0,102,110,L,0.67603165,-8
199004220PHI,1990,Celtics,Sixers,A,0,118,98,W,0.29843658,20
199004220SAS,1990,Spurs,Suns,H,0,108,93,W,0.59030497,15
199004260BOS,1990,Knicks,Celtics,A,1,105,116,L,0.18611449,-11
199004260BOS,1990,Celtics,Knicks,H,1,116,105,W,0.81388551,11
199004260SAS,1990,Spurs,Nuggets,H,1,119,103,W,0.76724875,16
199004280BOS,1990,Knicks,Celtics,A,1,128,157,L,0.18025553,-29
199004280BOS,1990,Celtics,Knicks,H,1,157,128,W,0.81974447,29
199004280SAS,1990,Spurs,Nuggets,H,1,129,120,W,0.77859032,9
199005010DEN,1990,Spurs,Nuggets,A,1,131,120,W,0.5370369,11
199005020NYK,1990,Celtics,Knicks,A,1,99,102,L,0.60741812,-3
199005020NYK,1990,Knicks,Celtics,H,1,102,99,W,0.39258188,3
199005040NYK,1990,Celtics,Knicks,A,1,108,135,L,0.58740091,-27
199005040NYK,1990,Knicks,Celtics,H,1,135,108,W,0.41259909,27
199005050POR,1990,Spurs,Trailblazers,A,1,94,107,L,0.26905668,-13
199005060BOS,1990,Celtics,Knicks,H,1,114,121,L,0.77142143,-7
199005060BOS,1990,Knicks,Celtics,A,1,121,114,W,0.22857857,7
199005080DET,1990,Knicks,Pistons,A,1,77,112,L,0.15766096,-35
199005080POR,1990,Spurs,Trailblazers,A,1,112,122,L,0.25615197,-10
199005100DET,1990,Knicks,Pistons,A,1,97,104,L,0.14832354,-7
199005100SAS,1990,Spurs,Trailblazers,H,1,121,98,W,0.50797874,23
199005120NYK,1990,Knicks,Pistons,H,1,111,103,W,0.34986433,8
199005120SAS,1990,Spurs,Trailblazers,H,1,115,105,W,0.55865687,10
199005130NYK,1990,Knicks,Pistons,H,1,90,102,L,0.38440043,-12
199005150DET,1990,Knicks,Pistons,A,1,84,95,L,0.15201646,-11
199005150POR,1990,Spurs,Trailblazers,A,1,132,138,L,0.30715245,-6
199005170SAS,1990,Spurs,Trailblazers,H,1,112,97,W,0.57167578,15
199005190POR,1990,Spurs,Trailblazers,A,1,105,108,L,0.324112,-3
199011020BOS,1991,Celtics,Cavaliers,H,0,125,101,W,0.66100729,24
199011020CHH,1991,Knicks,Pelicans,A,0,134,130,W,0.54795218,4
199011020IND,1991,Nets,Pacers,A,0,81,100,L,0.15954548,-19
199011030NYK,1991,Celtics,Knicks,A,0,106,103,W,0.45817387,3
199011030NYK,1991,Knicks,Celtics,H,0,103,106,L,0.54182613,-3
199011030PHI,1991,Nets,Sixers,A,0,110,112,L,0.097253859,-2
199011030SAS,1991,Spurs,Lakers,H,0,110,99,W,0.61440682,11
199011030SEA,1991,Thunder,Rockets,H,0,118,106,W,0.61335784,12
199011060CHH,1991,Nets,Pelicans,A,0,105,113,L,0.26138067,-8
199011060CHI,1991,Celtics,Bulls,A,0,110,108,W,0.33568805,2
199011060NYK,1991,Knicks,Mavericks,H,0,91,96,L,0.6071380999999999,-5
199011060SEA,1991,Thunder,Pistons,H,0,100,92,W,0.4032599,8
199011070SAS,1991,Spurs,Nuggets,H,0,161,153,W,0.81728691,8
199011080NJN,1991,Nets,Heat,H,0,114,103,W,0.57704294,11
199011080NYK,1991,Knicks,Wizards,H,0,114,103,W,0.73351765,11
199011080UTA,1991,Spurs,Jazz,A,0,94,103,L,0.44580632,-9
199011090BOS,1991,Celtics,Bulls,H,0,100,120,L,0.62780988,-20
199011090DEN,1991,Thunder,Nuggets,A,0,135,129,W,0.44914252,6
199011100NJN,1991,Celtics,Nets,A,0,105,91,W,0.73000407,14
199011100NJN,1991,Nets,Celtics,H,0,91,105,L,0.26999593,-14
199011100SAC,1991,Knicks,Kings,A,0,93,88,W,0.57482278,5
199011100SAS,1991,Spurs,Rockets,H,0,111,110,W,0.75395721,1
199011100SEA,1991,Thunder,Warriors,H,0,100,117,L,0.71379334,-17
199011110LAL,1991,Knicks,Lakers,A,0,109,103,W,0.21951336,6
199011120NJN,1991,Nets,Wizards,H,0,92,97,L,0.48274115,-5
199011130GSW,1991,Spurs,Warriors,A,0,124,128,L,0.52951002,-4
199011130MIL,1991,Celtics,Bucks,A,0,91,119,L,0.41494566,-28
199011130SEA,1991,Knicks,Thunder,A,0,116,110,W,0.36823529,6
199011130SEA,1991,Thunder,Knicks,H,0,110,116,L,0.63176471,-6
199011140BOS,1991,Celtics,Pelicans,H,0,135,126,W,0.84167552,9
199011140NJN,1991,Nets,Bucks,H,0,112,95,W,0.27560371,17
199011150POR,1991,Knicks,Trailblazers,A,0,125,141,L,0.22210169,-16
199011150SAC,1991,Spurs,Kings,A,0,122,93,W,0.73269546,29
199011160BOS,1991,Celtics,Jazz,H,0,114,89,W,0.66091263,25
199011160NJN,1991,Nets,Pistons,H,0,96,105,L,0.17841676,-9
199011170MIL,1991,Nets,Bucks,A,0,99,111,L,0.13826429999999998,-12
199011170NYK,1991,Knicks,Sixers,H,0,106,79,W,0.5867690999999999,27
199011170SAS,1991,Spurs,Suns,H,0,128,114,W,0.61729628,14
199011170SEA,1991,Thunder,Bulls,H,0,95,116,L,0.47277492,-21
199011170WSB,1991,Celtics,Wizards,A,0,102,90,W,0.61185825,12
199011180LAC,1991,Thunder,Clippers,A,0,65,78,L,0.50874764,-13
199011200NYK,1991,Knicks,Rockets,H,0,88,115,L,0.64590901,-27
199011200SEA,1991,Thunder,Nets,H,0,105,88,W,0.82526934,17
199011200SEA,1991,Nets,Thunder,A,0,88,105,L,0.17473066,-17
199011210BOS,1991,Celtics,Rockets,H,0,108,95,W,0.66475356,13
199011210LAC,1991,Nets,Clippers,A,0,90,99,L,0.24781585,-9
199011210SAS,1991,Spurs,Timberwolves,H,0,114,100,W,0.86836463,14
199011230BOS,1991,Celtics,Kings,H,0,115,105,W,0.88291991,10
199011230DAL,1991,Spurs,Mavericks,A,0,107,104,W,0.52229011,3
199011230PHO,1991,Nets,Suns,A,0,116,114,W,0.073307216,2
199011230UTA,1991,Thunder,Jazz,A,0,96,97,L,0.2835409,-1
199011240CLE,1991,Celtics,Cavaliers,A,0,113,102,W,0.40791351,11
199011240GSW,1991,Nets,Warriors,A,0,117,113,W,0.15166032,4
199011240NYK,1991,Knicks,Bucks,H,0,97,107,L,0.60003138,-10
199011250POR,1991,Spurs,Trailblazers,A,0,103,117,L,0.31200153,-14
199011260BOS,1991,Celtics,Heat,H,0,118,101,W,0.88854182,17
199011270NJN,1991,Nets,Sixers,H,0,98,92,W,0.30940717,6
199011270NYK,1991,Knicks,Cavaliers,H,0,102,107,L,0.57823956,-5
199011270SEA,1991,Thunder,Spurs,H,0,111,124,L,0.41516215,-13
199011270SEA,1991,Spurs,Thunder,A,0,124,111,W,0.58483785,13
199011280DET,1991,Knicks,Pistons,A,0,83,90,L,0.14031911,-7
199011280LAL,1991,Spurs,Lakers,A,0,80,97,L,0.38525349,-17
199011280MIA,1991,Nets,Heat,A,0,79,97,L,0.35007584,-18
199011290PHO,1991,Thunder,Suns,A,0,110,128,L,0.16818988,-18
199011300BOS,1991,Celtics,Wizards,H,0,123,95,W,0.8685959000000001,28
199011300MIL,1991,Knicks,Bucks,A,0,97,103,L,0.28299505,-6
199012010NJN,1991,Nets,Magic,H,0,111,92,W,0.69660884,19
199012010NYK,1991,Knicks,Pelicans,H,0,113,96,W,0.72871548,17
199012010PHI,1991,Celtics,Sixers,A,0,110,116,L,0.44165605,-6
199012010SAS,1991,Spurs,Mavericks,H,0,109,97,W,0.78575075,12
199012010SEA,1991,Thunder,Trailblazers,H,0,124,130,L,0.35172611,-6
199012030BOS,1991,Thunder,Celtics,A,0,102,135,L,0.19212401,-33
199012030BOS,1991,Celtics,Thunder,H,0,135,102,W,0.80787599,33
199012040NJN,1991,Nets,Thunder,H,0,106,102,W,0.4782885,4
199012040NJN,1991,Thunder,Nets,A,0,102,106,L,0.52171147,-4
199012040NYK,1991,Knicks,Magic,H,0,102,113,L,0.86197031,-11
199012050BOS,1991,Celtics,Nuggets,H,0,148,140,W,0.85884827,8
199012050SAS,1991,Spurs,Hawks,H,0,108,110,L,0.82193071,-2
199012060MIA,1991,Thunder,Heat,A,0,105,103,W,0.51162887,2
199012070CHI,1991,Knicks,Bulls,A,0,98,108,L,0.13893092,-10
199012070DAL,1991,Celtics,Mavericks,A,0,112,104,W,0.55555701,8
199012070NJN,1991,Nets,Suns,H,0,110,129,L,0.27168617,-19
199012070ORL,1991,Thunder,Magic,A,0,100,106,L,0.57411993,-6
199012080ATL,1991,Knicks,Hawks,A,0,86,99,L,0.33984256,-13
199012080SAS,1991,Celtics,Spurs,A,0,96,102,L,0.35358983,-6
199012080SAS,1991,Spurs,Celtics,H,0,102,96,W,0.64641017,6
199012090MIL,1991,Thunder,Bucks,A,0,99,105,L,0.22536451,-6
199012100HOU,1991,Celtics,Rockets,A,0,107,95,W,0.43685347,12
199012100NJN,1991,Nets,Pelicans,H,0,121,115,W,0.56101924,6
199012110DET,1991,Spurs,Pistons,A,0,95,86,W,0.33446252,9
199012110NYK,1991,Knicks,Heat,H,0,109,90,W,0.78558993,19
199012120BOS,1991,Celtics,Bucks,H,0,129,111,W,0.72035521,18
199012120CHH,1991,Spurs,Pelicans,A,0,92,81,W,0.71959758,11
199012120SEA,1991,Thunder,Pacers,H,0,99,90,W,0.61642003,9
199012130ATL,1991,Nets,Hawks,A,0,97,106,L,0.18191028,-9
199012130GSW,1991,Thunder,Warriors,A,0,106,129,L,0.28260183,-23
199012130MIN,1991,Knicks,Timberwolves,A,0,87,76,W,0.45767432,11
199012140BOS,1991,Celtics,Pistons,H,0,108,100,W,0.64141095,8
199012140CLE,1991,Spurs,Cavaliers,A,0,116,106,W,0.58227551,10
199012150MIA,1991,Celtics,Heat,A,0,114,100,W,0.79717958,14
199012150MIN,1991,Spurs,Timberwolves,A,0,90,74,W,0.74165452,16
199012150NJN,1991,Nets,Knicks,H,0,104,125,L,0.44775191,-21
199012150NJN,1991,Knicks,Nets,A,0,125,104,W,0.55224812,21
199012150SEA,1991,Thunder,Mavericks,H,0,106,105,W,0.56207931,1
199012170NJN,1991,Nets,Jazz,H,0,98,100,L,0.26136646,-2
199012180HOU,1991,Spurs,Rockets,A,0,96,95,W,0.52436066,1
199012180NYK,1991,Knicks,Lakers,H,0,97,100,L,0.43663841,-3
199012180SEA,1991,Thunder,Magic,H,0,122,105,W,0.80372751,17
199012190BOS,1991,Celtics,Sixers,H,0,115,105,W,0.74846071,10
199012190MIA,1991,Knicks,Heat,A,0,104,94,W,0.61410856,10
199012190NJN,1991,Nets,Clippers,H,0,118,105,W,0.49569276,13
199012190SAS,1991,Spurs,Nuggets,H,0,144,109,W,0.8936710999999999,35
199012200CHH,1991,Celtics,Pelicans,A,0,115,96,W,0.74295366,19
199012200SAC,1991,Thunder,Kings,A,0,110,75,W,0.44400024,35
199012210NJN,1991,Nets,Cavaliers,H,0,111,103,W,0.42896542,8
199012210PHO,1991,Spurs,Suns,A,0,132,128,W,0.39840919,4
199012210WSB,1991,Knicks,Wizards,A,0,85,87,L,0.47799253,-2
199012220NYK,1991,Knicks,Nets,H,0,106,93,W,0.80217737,13
199012220NYK,1991,Nets,Knicks,A,0,93,106,L,0.19782263,-13
199012220SAS,1991,Spurs,Bucks,H,0,98,114,L,0.78714347,-16
199012220SEA,1991,Thunder,Kings,H,0,121,93,W,0.77727073,28
199012230BOS,1991,Celtics,Hawks,H,0,132,104,W,0.79214668,28
199012260BOS,1991,Celtics,Pacers,H,0,152,132,W,0.85516119,20
199012260CLE,1991,Thunder,Cavaliers,A,0,99,97,W,0.40456635,2
199012260NJN,1991,Nets,Hawks,H,0,111,113,L,0.38285398,-2
199012260NYK,1991,Knicks,Trailblazers,H,0,92,108,L,0.36364093,-16
199012260SAS,1991,Spurs,Heat,H,0,111,97,W,0.93265188,14
199012270WSB,1991,Thunder,Wizards,A,0,125,120,W,0.42731726,5
199012280ATL,1991,Celtics,Hawks,A,0,114,131,L,0.5677042,-17
199012280NJN,1991,Nets,Rockets,H,0,99,101,L,0.34047659999999996,-2
199012280SAS,1991,Spurs,Kings,H,0,104,88,W,0.92478985,16
199012290CHI,1991,Thunder,Bulls,A,0,91,116,L,0.16231316,-25
199012290IND,1991,Nets,Pacers,A,0,105,114,L,0.21579611,-9
199012290NYK,1991,Knicks,Bucks,H,0,100,109,L,0.49012652,-9
199012300MIN,1991,Thunder,Timberwolves,A,0,106,126,L,0.55125678,-20
199101020BOS,1991,Knicks,Celtics,A,0,86,113,L,0.1630711,-27
199101020BOS,1991,Celtics,Knicks,H,0,113,86,W,0.8369289000000001,27
199101020IND,1991,Spurs,Pacers,A,0,109,121,L,0.63907659,-12
199101020SEA,1991,Thunder,Sixers,H,0,127,99,W,0.50567383,28
199101030NYK,1991,Knicks,Nuggets,H,0,135,108,W,0.78106999,27
199101040BOS,1991,Celtics,Suns,H,0,132,103,W,0.6500057,29
199101040NJN,1991,Spurs,Nets,A,0,93,89,W,0.77452838,4
199101040NJN,1991,Nets,Spurs,H,0,89,93,L,0.22547163,-4
199101040SEA,1991,Thunder,Heat,H,0,112,86,W,0.81019425,26
199101050DET,1991,Nets,Pistons,A,0,83,99,L,0.079800904,-16
199101050ORL,1991,Spurs,Magic,A,0,107,90,W,0.78646797,17
199101060BOS,1991,Celtics,Mavericks,H,0,127,110,W,0.85463852,17
199101060NYK,1991,Knicks,Clippers,H,0,99,90,W,0.77262121,9
199101060POR,1991,Thunder,Trailblazers,A,0,111,114,L,0.15580392,-3
199101070NJN,1991,Nets,Mavericks,H,0,87,88,L,0.44467691,-1
199101070PHI,1991,Spurs,Sixers,A,0,111,102,W,0.50181925,9
199101080ATL,1991,Spurs,Hawks,A,0,98,109,L,0.50385177,-11
199101080CHI,1991,Nets,Bulls,A,0,102,111,L,0.07229685799999999,-9
199101080NYK,1991,Celtics,Knicks,A,0,101,87,W,0.64104253,14
199101080NYK,1991,Knicks,Celtics,H,0,87,101,L,0.35895747,-14
199101080SEA,1991,Thunder,Lakers,H,0,96,88,W,0.44372031,8
199101090BOS,1991,Celtics,Bucks,H,0,110,102,W,0.7225529,8
199101100NYK,1991,Knicks,Pacers,H,0,122,129,L,0.67711657,-7
199101100SAS,1991,Spurs,Magic,H,0,117,111,W,0.92315292,6
199101100SEA,1991,Thunder,Warriors,H,0,103,113,L,0.64482474,-10
199101110BOS,1991,Celtics,Clippers,H,0,109,107,W,0.91578704,2
199101120NYK,1991,Knicks,Hawks,H,0,99,92,W,0.48431367,7
199101120PHI,1991,Nets,Sixers,A,0,99,109,L,0.12693131,-10
199101120SAC,1991,Thunder,Kings,A,0,85,101,L,0.63234365,-16
199101120SAS,1991,Spurs,Jazz,H,0,112,92,W,0.69654554,20
199101120WSB,1991,Celtics,Wizards,A,0,99,116,L,0.68281376,-17
199101130NJN,1991,Nets,Trailblazers,H,0,103,116,L,0.17456675,-13
199101140ATL,1991,Knicks,Hawks,A,0,82,96,L,0.2472589,-14
199101150NJN,1991,Nets,Warriors,H,0,111,112,L,0.37149912,-1
199101150SEA,1991,Thunder,Nuggets,H,0,146,99,W,0.80681616,47
199101150UTA,1991,Spurs,Jazz,A,0,102,124,L,0.44576794,-22
199101160BOS,1991,Celtics,Warriors,H,0,105,110,L,0.81739336,-5
199101160NYK,1991,Knicks,Timberwolves,H,0,89,93,L,0.74071419,-4
199101160SAS,1991,Spurs,Mavericks,H,0,100,94,W,0.85984713,6
199101180BOS,1991,Nets,Celtics,A,0,111,106,W,0.07250756,5
199101180BOS,1991,Celtics,Nets,H,0,106,111,L,0.92749244,-5
199101180LAL,1991,Thunder,Lakers,A,0,96,105,L,0.17345899,-9
199101180MIA,1991,Knicks,Heat,A,0,86,107,L,0.530509,-21
199101180SAS,1991,Spurs,Pelicans,H,0,110,117,L,0.90711379,-7
199101190ATL,1991,Nets,Hawks,A,0,84,114,L,0.11599213,-30
199101190DEN,1991,Spurs,Nuggets,A,0,117,108,W,0.76512283,9
199101190PHI,1991,Knicks,Sixers,A,0,112,97,W,0.22104698,15
199101190SEA,1991,Thunder,Wizards,H,0,111,89,W,0.64184576,22
199101210DET,1991,Celtics,Pistons,A,0,90,101,L,0.31471545,-11
199101210NYK,1991,Knicks,Sixers,H,0,117,116,W,0.54597956,1
199101220CHH,1991,Nets,Pelicans,A,0,92,90,W,0.31264341,2
199101220SAS,1991,Spurs,Clippers,H,0,106,100,W,0.87543434,6
199101220SEA,1991,Thunder,Bucks,H,0,132,101,W,0.51120013,31
199101230BOS,1991,Celtics,Pistons,H,0,111,94,W,0.57471615,17
199101230NJN,1991,Nets,Bulls,H,0,99,95,W,0.19404636,4
199101230UTA,1991,Knicks,Jazz,A,0,109,94,W,0.19770658,15
199101240DEN,1991,Knicks,Nuggets,A,0,117,120,L,0.59195477,-3
199101240SAS,1991,Spurs,Cavaliers,H,0,111,103,W,0.85658795,8
199101250NJN,1991,Nets,Lakers,H,0,103,108,L,0.21642916,-5
199101250PHI,1991,Celtics,Sixers,A,0,94,116,L,0.53878438,-22
199101250PHO,1991,Thunder,Suns,A,0,113,128,L,0.20375717,-15
199101260MIA,1991,Nets,Heat,A,0,127,105,W,0.37092078,22
199101260PHO,1991,Knicks,Suns,A,0,94,112,L,0.17216849,-18
199101260SAS,1991,Spurs,Timberwolves,H,0,112,105,W,0.87976348,7
199101260SEA,1991,Thunder,Hawks,H,0,103,102,W,0.53219271,1
199101270BOS,1991,Celtics,Lakers,H,0,87,104,L,0.56646365,-17
199101280GSW,1991,Knicks,Warriors,A,0,106,115,L,0.27502382,-9
199101280MIN,1991,Celtics,Timberwolves,A,0,108,87,W,0.66586119,21
199101280SAC,1991,Nets,Kings,A,0,83,101,L,0.40549517,-18
199101280SAS,1991,Thunder,Spurs,A,0,107,119,L,0.21652399999999997,-12
199101280SAS,1991,Spurs,Thunder,H,0,119,107,W,0.7834760000000001,12
199101290DAL,1991,Thunder,Mavericks,A,0,112,117,L,0.49186409,-5
199101290HOU,1991,Spurs,Rockets,A,0,89,91,L,0.49959612,-2
199101290LAC,1991,Knicks,Clippers,A,0,108,107,W,0.46800029,1
199101290LAL,1991,Nets,Lakers,A,0,89,110,L,0.076033533,-21
199101300BOS,1991,Celtics,Magic,H,0,144,102,W,0.89808166,42
199101310DEN,1991,Nets,Nuggets,A,0,119,123,L,0.36342239,-4
199101310HOU,1991,Thunder,Rockets,A,0,97,94,W,0.30392343,3
199101310NYK,1991,Knicks,Wizards,H,0,98,107,L,0.66671598,-9
199101310SAS,1991,Spurs,Bulls,H,0,106,102,W,0.58548212,4
199102010CHH,1991,Celtics,Pelicans,A,0,91,92,L,0.72995353,-1
199102020IND,1991,Thunder,Pacers,A,0,100,106,L,0.40308136,-6
199102020NYK,1991,Knicks,Kings,H,0,92,78,W,0.78000534,14
199102020SAS,1991,Spurs,Rockets,H,0,94,100,L,0.76378411,-6
199102020UTA,1991,Nets,Jazz,A,0,103,111,L,0.1254347,-8
199102030BOS,1991,Celtics,Wizards,H,0,119,101,W,0.80643606,18
199102040CHH,1991,Thunder,Pelicans,A,0,100,93,W,0.57354546,7
199102040POR,1991,Nets,Trailblazers,A,0,102,117,L,0.068667769,-15
199102050ORL,1991,Knicks,Magic,A,0,116,118,L,0.53828812,-2
199102050SAS,1991,Spurs,Warriors,H,0,106,112,L,0.74097925,-6
199102060BOS,1991,Celtics,Pelicans,H,0,133,117,W,0.89579886,16
199102060NJN,1991,Nets,Heat,H,0,119,134,L,0.69112098,-15
199102060SEA,1991,Thunder,Clippers,H,0,107,104,W,0.79073393,3
199102070NYK,1991,Knicks,Celtics,H,0,101,117,L,0.41539282,-16
199102070NYK,1991,Celtics,Knicks,A,0,117,101,W,0.58460718,16
199102070SAS,1991,Spurs,Pacers,H,0,118,108,W,0.79443103,10
199102070WSB,1991,Nets,Wizards,A,0,117,124,L,0.21341252,-7
199102120IND,1991,Knicks,Pacers,A,0,114,110,W,0.32994598,4
199102120SAS,1991,Spurs,Wizards,H,0,102,92,W,0.81370789,10
199102120SEA,1991,Celtics,Thunder,A,0,114,111,W,0.52861416,3
199102120SEA,1991,Thunder,Celtics,H,0,111,114,L,0.47138584,-3
199102130NJN,1991,Nets,Hawks,H,0,140,106,W,0.31419525,34
199102140GSW,1991,Celtics,Warriors,A,0,128,112,W,0.47213638,16
199102140NYK,1991,Knicks,Bulls,H,0,92,102,L,0.33048469,-10
199102140ORL,1991,Thunder,Magic,A,0,102,90,W,0.57111514,12
199102140SAS,1991,Spurs,Suns,H,0,97,106,L,0.57479948,-9
199102150CLE,1991,Knicks,Cavaliers,A,0,85,90,L,0.39469016,-5
199102150LAL,1991,Celtics,Lakers,A,0,98,85,W,0.28738397,13
199102150NJN,1991,Nets,Nuggets,H,0,138,110,W,0.67046356,28
199102160ATL,1991,Thunder,Hawks,A,0,113,122,L,0.34827328,-9
199102160CHI,1991,Nets,Bulls,A,0,87,99,L,0.085062623,-12
199102160DAL,1991,Spurs,Mavericks,A,0,94,96,L,0.6114884,-2
199102170DEN,1991,Celtics,Nuggets,A,0,126,108,W,0.80347568,18
199102170NYK,1991,Knicks,Pistons,H,0,116,88,W,0.35169279999999997,28
199102180DET,1991,Thunder,Pistons,A,0,83,85,L,0.22509414,-2
199102180UTA,1991,Spurs,Jazz,A,0,81,104,L,0.36069071,-23
199102190NJN,1991,Nets,Kings,H,0,97,83,W,0.64999515,14
199102190NYK,1991,Knicks,Hawks,H,0,102,110,L,0.5659849,-8
199102190PHI,1991,Thunder,Sixers,A,0,104,107,L,0.36109751,-3
199102190PHO,1991,Celtics,Suns,A,0,105,109,L,0.37279552,-4
199102210NYK,1991,Knicks,Thunder,H,0,101,120,L,0.58881682,-19
199102210NYK,1991,Thunder,Knicks,A,0,120,101,W,0.41118318,19
199102220BOS,1991,Nets,Celtics,A,0,99,111,L,0.09573549,-12
199102220BOS,1991,Celtics,Nets,H,0,111,99,W,0.90426451,12
199102220LAC,1991,Spurs,Clippers,A,0,101,107,L,0.66814643,-6
199102230NJN,1991,Nets,Sixers,H,0,90,103,L,0.44681692,-13
199102230SEA,1991,Thunder,Suns,H,0,110,120,L,0.43659729,-10
199102230WSB,1991,Knicks,Wizards,A,0,104,101,W,0.40296841,3
199102240IND,1991,Celtics,Pacers,A,0,109,115,L,0.60229933,-6
199102240MIA,1991,Knicks,Heat,A,0,108,92,W,0.50242567,16
199102240POR,1991,Spurs,Trailblazers,A,0,95,88,W,0.20800679999999996,7
199102240SEA,1991,Thunder,Jazz,H,0,103,91,W,0.49376252,12
199102260CHI,1991,Celtics,Bulls,A,0,99,129,L,0.31085283,-30
199102260NJN,1991,Nets,Pacers,H,0,129,104,W,0.43998924,25
