page_name,timestamp,user_id,utm_campaign,utm_source
1 - landing_page,2018-01-18 15:14,68766,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-18 15:20,68766,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-20 15:01,68766,retargetting-ad,facebook
1 - landing_page,2018-01-17 23:54,68783,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-17 23:58,68783,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-20 08:34,68857,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 10:27,68857,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-11 19:01,68860,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-11 22:22,68860,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-13 15:19,68860,weekly-newsletter,email
4 - purchase,2018-01-13 15:22,68860,weekly-newsletter,email
1 - landing_page,2018-01-21 15:37,68961,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-21 00:39,68979,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-21 01:13,68979,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-25 17:30,68979,paid-search,google
1 - landing_page,2018-01-19 15:04,68997,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 19:17,68997,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-23 00:59,68997,retargetting-ad,facebook
4 - purchase,2018-01-23 01:07,68997,retargetting-ad,facebook
1 - landing_page,2018-01-20 17:21,69037,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 20:19,69037,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-25 15:24,69037,retargetting-campaign,email
1 - landing_page,2018-01-10 12:50,69099,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-10 14:46,69099,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-13 06:52,69099,weekly-newsletter,email
1 - landing_page,2018-01-16 04:58,69202,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-11 14:24,69206,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-11 18:20,69206,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-27 06:51,69286,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-27 07:04,69286,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-30 19:09,69286,weekly-newsletter,email
1 - landing_page,2018-01-05 06:48,69375,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-05 08:53,69375,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-04 01:55,69382,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 03:37,69382,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-06 10:10,69382,retargetting-ad,facebook
1 - landing_page,2018-01-16 23:56,69428,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-27 04:16,69483,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-27 07:23,69483,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-31 11:48,69483,retargetting-campaign,email
4 - purchase,2018-01-31 11:57,69483,retargetting-campaign,email
1 - landing_page,2018-01-05 06:22,69485,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 08:27,69485,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 08:47,69485,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-27 06:45,69486,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-27 08:00,69486,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-29 21:55,69486,weekly-newsletter,email
1 - landing_page,2018-01-24 23:22,69597,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 00:16,69597,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-13 07:00,69604,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-13 09:14,69604,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-15 10:06,69604,weekly-newsletter,email
1 - landing_page,2018-01-16 17:25,69610,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-16 17:48,69610,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-14 15:43,69630,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-14 20:28,69630,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-18 22:40,69630,paid-search,google
1 - landing_page,2018-01-13 17:29,69685,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-13 20:19,69685,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-16 22:01,69685,retargetting-ad,facebook
1 - landing_page,2018-01-12 01:39,69714,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-12 02:22,69714,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-13 09:11,69731,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-13 13:17,69731,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-14 14:36,69731,retargetting-campaign,email
1 - landing_page,2018-01-03 18:52,69795,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-03 20:37,69795,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-06 17:01,69795,retargetting-campaign,email
4 - purchase,2018-01-06 17:07,69795,retargetting-campaign,email
1 - landing_page,2018-01-03 17:43,69823,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 22:26,69823,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-07 09:40,69823,retargetting-ad,facebook
1 - landing_page,2018-01-17 18:08,69938,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-17 18:23,69938,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-06 21:34,69962,cool-tshirts-search,google
2 - shopping_cart,2018-01-07 00:53,69962,cool-tshirts-search,google
1 - landing_page,2018-01-11 11:53,69962,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-11 16:03,69962,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-13 01:07,69962,retargetting-ad,facebook
1 - landing_page,2018-01-20 22:29,69977,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-21 00:40,69977,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-23 10:09,69977,weekly-newsletter,email
4 - purchase,2018-01-23 10:14,69977,weekly-newsletter,email
1 - landing_page,2018-01-06 16:52,70063,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-06 21:44,70063,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-11 16:02,70063,retargetting-campaign,email
4 - purchase,2018-01-11 16:06,70063,retargetting-campaign,email
1 - landing_page,2018-01-23 09:10,70171,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-09 09:24,70178,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-09 12:35,70178,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-10 19:57,70178,retargetting-ad,facebook
1 - landing_page,2018-01-18 14:08,70285,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-18 15:30,70285,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-18 16:05,70285,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-04 17:15,70334,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 21:27,70334,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 23:33,70334,retargetting-campaign,email
4 - purchase,2018-01-05 23:34,70334,retargetting-campaign,email
1 - landing_page,2018-01-21 03:20,70362,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-21 03:53,70362,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-08 01:52,70364,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 03:52,70364,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-11 12:24,70364,retargetting-ad,facebook
1 - landing_page,2018-01-25 06:31,70458,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 07:57,70458,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-27 12:55,70458,retargetting-ad,facebook
1 - landing_page,2018-01-23 18:36,70466,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-23 22:12,70466,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-28 03:19,70466,weekly-newsletter,email
1 - landing_page,2018-01-06 19:18,70646,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-06 23:19,70646,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-06 23:53,70646,ten-crazy-cool-tshirts-facts,buzzfeed
4 - purchase,2018-01-06 23:57,70646,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-25 01:04,70653,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 01:59,70653,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-29 01:45,70653,paid-search,google
1 - landing_page,2018-01-23 03:06,70665,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-23 05:15,70665,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-27 07:06,70665,weekly-newsletter,email
1 - landing_page,2018-01-04 15:34,70676,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-04 15:50,70676,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-07 14:48,70676,paid-search,google
4 - purchase,2018-01-07 14:59,70676,paid-search,google
1 - landing_page,2018-01-08 03:59,70708,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-08 04:07,70708,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-12 19:10,70708,retargetting-ad,facebook
1 - landing_page,2018-01-09 00:21,70735,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 02:39,70735,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-13 09:45,70735,retargetting-ad,facebook
1 - landing_page,2018-01-21 04:34,70740,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-21 05:55,70740,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-30 08:28,70764,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-30 10:05,70764,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-03 22:05,70764,paid-search,google
4 - purchase,2018-02-03 22:13,70764,paid-search,google
1 - landing_page,2018-01-17 21:51,70801,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-17 23:15,70801,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-01 17:44,70810,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-01 21:14,70810,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-05 16:45,70891,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 18:33,70891,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 04:56,70891,paid-search,google
4 - purchase,2018-01-08 05:06,70891,paid-search,google
1 - landing_page,2018-01-13 06:27,70898,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-13 09:52,70898,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-17 04:56,70898,retargetting-ad,facebook
1 - landing_page,2018-01-14 00:57,70907,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-14 02:43,70907,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-17 12:13,70907,retargetting-ad,facebook
4 - purchase,2018-01-17 12:22,70907,retargetting-ad,facebook
1 - landing_page,2018-01-03 18:25,70951,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-03 22:30,70951,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 01:11,70951,retargetting-campaign,email
1 - landing_page,2018-01-13 05:32,70999,cool-tshirts-search,google
2 - shopping_cart,2018-01-13 07:06,70999,cool-tshirts-search,google
3 - checkout,2018-01-14 08:40,70999,retargetting-campaign,email
1 - landing_page,2018-01-18 04:29,71128,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-14 09:16,71224,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-14 10:42,71224,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-18 19:32,71224,weekly-newsletter,email
4 - purchase,2018-01-18 19:37,71224,weekly-newsletter,email
1 - landing_page,2018-01-14 19:29,71233,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-14 22:53,71233,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-16 20:53,71329,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-20 08:56,71335,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 11:05,71335,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-22 14:13,71335,retargetting-ad,facebook
1 - landing_page,2018-01-20 01:51,71378,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 03:55,71378,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-22 18:51,71378,retargetting-ad,facebook
1 - landing_page,2018-01-29 18:04,71385,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-29 19:18,71385,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-02 07:51,71385,weekly-newsletter,email
1 - landing_page,2018-01-25 10:32,71405,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-25 14:40,71405,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-27 04:29,71405,retargetting-ad,facebook
4 - purchase,2018-01-27 04:42,71405,retargetting-ad,facebook
1 - landing_page,2018-01-08 20:32,71478,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-08 22:24,71478,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-10 19:07,71478,retargetting-campaign,email
1 - landing_page,2018-01-12 05:20,71506,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-12 05:22,71506,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-16 15:38,71506,retargetting-ad,facebook
4 - purchase,2018-01-16 15:44,71506,retargetting-ad,facebook
1 - landing_page,2018-01-13 07:54,71535,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-13 10:39,71535,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-16 07:08,71535,weekly-newsletter,email
1 - landing_page,2018-01-11 12:41,71616,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-11 16:32,71616,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-12 18:28,71616,weekly-newsletter,email
1 - landing_page,2018-01-07 23:02,71677,cool-tshirts-search,google
2 - shopping_cart,2018-01-08 02:13,71677,cool-tshirts-search,google
3 - checkout,2018-01-11 18:39,71677,weekly-newsletter,email
4 - purchase,2018-01-11 18:53,71677,weekly-newsletter,email
1 - landing_page,2018-01-28 13:55,71696,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-28 17:14,71696,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-30 22:23,71696,retargetting-campaign,email
1 - landing_page,2018-01-02 04:28,71699,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-02 09:16,71699,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-02 09:24,71699,getting-to-know-cool-tshirts,nytimes
4 - purchase,2018-01-02 09:34,71699,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-22 18:14,71759,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-22 20:14,71759,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-18 04:25,71868,cool-tshirts-search,google
2 - shopping_cart,2018-01-18 06:40,71868,cool-tshirts-search,google
3 - checkout,2018-01-21 08:26,71868,retargetting-campaign,email
4 - purchase,2018-01-21 08:30,71868,retargetting-campaign,email
1 - landing_page,2018-01-22 13:47,71897,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-22 17:02,71897,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-26 04:37,71897,weekly-newsletter,email
4 - purchase,2018-01-26 04:41,71897,weekly-newsletter,email
1 - landing_page,2018-01-27 01:01,71957,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-27 01:16,71957,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-29 02:25,71957,retargetting-ad,facebook
1 - landing_page,2018-01-01 20:04,71990,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-01 21:59,71990,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-06 02:07,71990,paid-search,google
1 - landing_page,2018-01-16 04:40,71999,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-16 05:05,71999,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-21 00:04,71999,retargetting-campaign,email
1 - landing_page,2018-01-24 11:12,72012,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 11:20,72012,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-16 11:33,72014,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-16 15:22,72014,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-20 04:19,72014,weekly-newsletter,email
1 - landing_page,2018-01-21 18:11,72024,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-21 21:54,72024,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-04 02:13,72151,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-04 04:59,72151,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 21:33,72151,paid-search,google
1 - landing_page,2018-01-24 23:58,72162,cool-tshirts-search,google
2 - shopping_cart,2018-01-24 23:58,72162,cool-tshirts-search,google
1 - landing_page,2018-01-12 23:08,72216,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-12 23:52,72216,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-06 05:33,72271,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-06 09:48,72271,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-07 19:40,72271,retargetting-ad,facebook
4 - purchase,2018-01-07 19:50,72271,retargetting-ad,facebook
1 - landing_page,2018-01-10 03:56,72291,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 04:56,72291,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 09:11,72291,retargetting-ad,facebook
1 - landing_page,2018-01-01 11:58,72293,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-01 16:24,72293,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-08 04:36,72348,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 05:27,72348,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-09 06:19,72348,retargetting-ad,facebook
1 - landing_page,2018-01-07 01:37,72359,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-07 04:12,72359,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-09 10:37,72360,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 15:02,72360,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-14 11:49,72360,retargetting-ad,facebook
4 - purchase,2018-01-14 11:54,72360,retargetting-ad,facebook
1 - landing_page,2018-01-24 17:12,72402,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-24 18:40,72402,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-29 06:23,72402,weekly-newsletter,email
1 - landing_page,2018-01-01 02:51,72411,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-01 04:53,72411,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-04 20:16,72411,weekly-newsletter,email
4 - purchase,2018-01-04 20:29,72411,weekly-newsletter,email
1 - landing_page,2018-01-05 11:57,72488,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-14 08:58,72623,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-14 12:25,72623,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-18 11:06,72623,retargetting-ad,facebook
4 - purchase,2018-01-18 11:12,72623,retargetting-ad,facebook
1 - landing_page,2018-01-18 07:36,72631,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-18 11:18,72631,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-24 14:03,72633,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-24 16:14,72633,ten-crazy-cool-tshirts-facts,buzzfeed
