movie,production_budget,domestic_gross,worldwide_gross,mpaa_rating,genre
Coal Miner's Daughter,15000000.0,67182787.0,67182787.0,PG,Drama
Lethal Weapon,15000000.0,65192350.0,120192350.0,R,Action
Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0,PG,Adventure
National Lampoon’s Vacation,15000000.0,61400000.0,61400000.0,R,Comedy
The Queen,15000000.0,56441711.0,128885873.0,PG-13,Drama
Little Women,15000000.0,50003303.0,50003303.0,PG,Drama
The Deer Hunter,15000000.0,50000000.0,50009253.0,R,Drama
When a Stranger Calls,15000000.0,47860214.0,67215435.0,PG-13,Horror
Big Fat Liar,15000000.0,47811275.0,52461017.0,PG,Adventure
Cop Land,15000000.0,44906632.0,63706632.0,R,Drama
Wag the Dog,15000000.0,43057470.0,64252038.0,R,Drama
The Lizzie McGuire Movie,15000000.0,42734455.0,55534455.0,PG,Adventure
The Faculty,15000000.0,40283321.0,40283321.0,R,Horror
What's Love Got to Do With It,15000000.0,39100956.0,39100956.0,R,Drama
Not Another Teen Movie,15000000.0,37882551.0,62401343.0,R,Comedy
Wild,15000000.0,37880356.0,52460543.0,R,Drama
Lawrence of Arabia,15000000.0,37495385.0,69995385.0,PG,Adventure
The Theory of Everything,15000000.0,35893537.0,123327692.0,PG-13,Drama
Drive,15000000.0,35060689.0,81357930.0,R,Action
Malibu's Most Wanted,15000000.0,34308901.0,34499204.0,PG-13,Comedy
Where the Heart Is,15000000.0,33771174.0,40862054.0,PG-13,Drama
Halloween 2,15000000.0,33392973.0,38512850.0,R,Horror
The Last House on the Left,15000000.0,32752215.0,46526243.0,R,Horror
Because of Winn-Dixie,15000000.0,32647042.0,33508485.0,PG,Comedy
The Princess Bride,15000000.0,30857000.0,30858487.0,PG,Adventure
Halloween: Resurrection,15000000.0,30259652.0,37659652.0,R,Horror
The Great Debaters,15000000.0,30226144.0,30261293.0,PG-13,Drama
When the Game Stands Tall,15000000.0,30127963.0,30138912.0,PG,Drama
28 Weeks Later,15000000.0,28638916.0,64232714.0,R,Horror
Love and Basketball,15000000.0,27441122.0,27709625.0,PG-13,Drama
Book of Shadows: Blair Witch 2,15000000.0,26421314.0,47721314.0,R,Horror
Boogie Nights,15000000.0,26410771.0,43111725.0,R,Drama
Ramona and Beezus,15000000.0,26167002.0,27469621.0,G,Adventure
The Remains of the Day,15000000.0,22954968.0,63954968.0,PG,Drama
Nowhere to Run,15000000.0,22189039.0,52189039.0,R,Action
Urban Legends: Final Cut,15000000.0,21468807.0,38574362.0,R,Horror
The Place Beyond the Pines,15000000.0,21403519.0,47011449.0,R,Drama
Flicka,15000000.0,21000147.0,21896367.0,PG,Drama
The Hills Have Eyes II,15000000.0,20804166.0,37466538.0,R,Horror
Keanu,15000000.0,20591853.0,20688141.0,R,Comedy
Country Strong,15000000.0,20218921.0,20601987.0,PG-13,Drama
Tuck Everlasting,15000000.0,19161999.0,19344615.0,PG,Drama
The Marine,15000000.0,18844784.0,22165608.0,PG-13,Action
The Big Lebowski,15000000.0,17498804.0,46189568.0,R,Comedy
The Hurt Locker,15000000.0,17017811.0,49894223.0,R,Drama
The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,R,Action
Firestarter,15000000.0,15136870.0,15136870.0,,Horror
Freddy Got Fingered,15000000.0,14249005.0,14249005.0,R,Comedy
One Day,15000000.0,13843771.0,59168692.0,PG-13,Drama
De-Lovely,15000000.0,13337299.0,18524496.0,PG-13,Drama
Whip It,15000000.0,13077184.0,18889972.0,PG-13,Comedy
Highlander: Endgame,15000000.0,12801190.0,12801190.0,R,Action
The Founder,15000000.0,12786053.0,24408130.0,PG-13,Drama
Confidence,15000000.0,12212417.0,12212417.0,R,Drama
Knockaround Guys,15000000.0,11660180.0,12419700.0,R,Drama
The Muse,15000000.0,11614954.0,11614954.0,PG-13,Comedy
Barney's Great Adventure,15000000.0,11156471.0,11156471.0,G,Adventure
New York Stories,15000000.0,10763469.0,10763469.0,PG,Drama
Here on Earth,15000000.0,10494147.0,10845127.0,PG-13,Drama
Raise Your Voice,15000000.0,10411980.0,14811980.0,PG,Drama
The Dark Half,15000000.0,9579068.0,9579068.0,R,Horror
Black Snake Moan,15000000.0,9396870.0,10951153.0,R,Drama
Dark Blue,15000000.0,9237470.0,12262065.0,R,Drama
A Mighty Heart,15000000.0,9176787.0,19153568.0,R,Drama
Boat Trip,15000000.0,8586376.0,14933713.0,R,Comedy
The Importance of Being Earnest,15000000.0,8378141.0,8378141.0,PG,Comedy
Hoot,15000000.0,8117637.0,8224998.0,PG,Adventure
In Bruges,15000000.0,7800825.0,34533783.0,R,Comedy
Promised Land,15000000.0,7597898.0,12394562.0,R,Drama
Mulholland Drive,15000000.0,7219578.0,20785973.0,R,Drama
The Rocker,15000000.0,6409528.0,8767338.0,PG-13,Comedy
Jakob the Liar,15000000.0,4956401.0,4956401.0,PG-13,Drama
"Kiss Kiss, Bang Bang",15000000.0,4235837.0,16829464.0,R,Comedy
Idle Hands,15000000.0,4023741.0,4023741.0,R,Horror
Blood and Chocolate,15000000.0,3526588.0,6551310.0,PG-13,Horror
You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0,R,Drama
Never Let Me Go,15000000.0,2434652.0,11173718.0,R,Drama
The Disappointments Room,15000000.0,2423467.0,3144688.0,R,Horror
The Company,15000000.0,2281585.0,3396508.0,PG-13,Drama
Crazy in Alabama,15000000.0,1954202.0,1954202.0,PG-13,Drama
The Clan of the Cave Bear,15000000.0,1953732.0,1953732.0,,Adventure
Banlieue 13,15000000.0,1200216.0,11599903.0,R,Action
Felicia's Journey,15000000.0,824295.0,1970268.0,PG-13,Drama
Metropolis,15000000.0,673414.0,1405032.0,PG-13,Adventure
The Reluctant Fundamentalist,15000000.0,528731.0,528731.0,R,Drama
The Return,15000000.0,501752.0,5953886.0,PG-13,Drama
Buffalo Soldiers,15000000.0,353743.0,353743.0,R,Comedy
Centurion,15000000.0,123570.0,7885048.0,R,Action
Ong-Bak 2,15000000.0,102458.0,7583050.0,R,Action
Winnie Mandela,15000000.0,61847.0,61847.0,R,Drama
The Son of No One,15000000.0,30680.0,1148578.0,R,Drama
All the Queen's Men,15000000.0,22723.0,22723.0,PG-13,Comedy
In Dubious Battle,15000000.0,0.0,214182.0,R,Drama
Magic Mike XXL,14500000.0,66013057.0,123709460.0,R,Comedy
Romeo+Juliet,14500000.0,46338728.0,147542381.0,PG-13,Drama
Elle s'appelait Sarah,14500000.0,7691700.0,25480031.0,PG-13,Drama
Freedom,14500000.0,0.0,872757.0,R,Drama
Slumdog Millionaire,14000000.0,141330703.0,384530440.0,R,Drama
Towering Inferno,14000000.0,116000000.0,139700000.0,PG,Action
Crocodile Dundee 2,14000000.0,109306210.0,239606210.0,PG,Adventure
Born on the Fourth of July,14000000.0,70001698.0,70001698.0,R,Drama
Cool Runnings,14000000.0,68856263.0,155056263.0,PG,Adventure
Stomp the Yard,14000000.0,61356221.0,75525718.0,PG-13,Drama
My Bloody Valentine,14000000.0,51545952.0,102836002.0,R,Horror
The Possession,14000000.0,49130588.0,82925064.0,PG-13,Horror
First Blood,14000000.0,47212904.0,125212904.0,R,Action
The Spy Who Loved Me,14000000.0,46800000.0,185400000.0,PG,Action
Urban Legend,14000000.0,38116707.0,72571864.0,R,Horror
Taps,14000000.0,35856053.0,35856053.0,PG,Drama
Tyler Perry's Good Deeds,14000000.0,35025791.0,35579177.0,PG-13,Drama
White Fang,14000000.0,34729091.0,34729091.0,PG,Adventure
Dangerous Liaisons,14000000.0,34700000.0,34700000.0,R,Drama
Superstar,14000000.0,30628981.0,30628981.0,PG-13,Comedy
The Iron Lady,14000000.0,29959436.0,115592104.0,PG-13,Drama
Poetic Justice,14000000.0,27450453.0,27450453.0,R,Drama
Jonah: A VeggieTales Movie,14000000.0,25571351.0,25608779.0,G,Adventure
All About the Benjamins,14000000.0,25482931.0,25873145.0,R,Comedy
Exorcist II: The Heretic,14000000.0,25011000.0,25011000.0,,Horror
Our Family Wedding,14000000.0,20255281.0,21410546.0,PG-13,Comedy
Vampire in Brooklyn,14000000.0,19637147.0,19637147.0,R,Horror
An American Haunting,14000000.0,16298046.0,30443277.0,PG-13,Horror
Thinner,14000000.0,15171475.0,15171475.0,R,Horror
Tea with Mussolini,14000000.0,14395874.0,14395874.0,PG,Drama
Jason X,14000000.0,13121555.0,16951798.0,R,Horror
Crooklyn,14000000.0,13024170.0,13024170.0,PG-13,Comedy
Hot Tub Time Machine 2,14000000.0,12314651.0,12452601.0,R,Comedy
Bobby,14000000.0,11242801.0,20597806.0,R,Drama
Fun Size,14000000.0,9409538.0,11166615.0,PG-13,Comedy
Le Scaphandre et le Papillon,14000000.0,5990075.0,22754472.0,PG-13,Drama
Little Children,14000000.0,5463019.0,14121177.0,R,Drama
Gossip,14000000.0,5108820.0,12591270.0,R,Drama
A Walk on the Moon,14000000.0,4741987.0,4741987.0,R,Drama
Suffragette,14000000.0,4702420.0,34044909.0,PG-13,Drama
Mr. Turner,14000000.0,3958546.0,25187026.0,R,Drama
Soul Survivors,14000000.0,3100650.0,4288246.0,PG-13,Horror
Jefferson in Paris,14000000.0,2461628.0,2461628.0,PG-13,Drama
Caravans,14000000.0,1000000.0,1000000.0,,Adventure
The Lucky Ones,14000000.0,266967.0,266967.0,R,Drama
Margaret,14000000.0,47185.0,623292.0,R,Drama
Brokeback Mountain,13900000.0,83043761.0,177012173.0,R,Drama
Clueless,13700000.0,56598476.0,56598476.0,PG-13,Comedy
Teenage Mutant Ninja Turtles,13500000.0,135265915.0,202000000.0,PG,Adventure
Far From Heaven,13500000.0,15901849.0,29027914.0,PG-13,Drama
Seven Psychopaths,13500000.0,15024049.0,33035736.0,R,Comedy
Quills,13500000.0,7060876.0,11732088.0,R,Drama
The Border,13500000.0,6118683.0,6118683.0,,Drama
Der Untergang,13500000.0,5501940.0,93631744.0,R,Drama
The Caveman's Valentine,13500000.0,687081.0,892506.0,R,Drama
The Last Godfather,13400000.0,164247.0,164247.0,PG-13,Comedy
Mar adentro,13300000.0,2086345.0,39686345.0,PG-13,Drama
Good Morning Vietnam,13000000.0,123922370.0,123922370.0,R,Comedy
Save the Last Dance,13000000.0,91038276.0,122244329.0,PG-13,Drama
The First Purge,13000000.0,69086325.0,136112145.0,R,Horror
Miracles from Heaven,13000000.0,61705123.0,73798720.0,PG,Drama
Snow Day,13000000.0,60008303.0,62452927.0,PG,Adventure
The Shallows,13000000.0,55121623.0,118888025.0,PG-13,Drama
RoboCop,13000000.0,53424681.0,53424681.0,R,Action
This Christmas,13000000.0,49121934.0,49733545.0,PG-13,Drama
"Dude, Where's My Car?",13000000.0,46729374.0,73180297.0,PG-13,Comedy
St. Vincent,13000000.0,44137712.0,54837234.0,PG-13,Comedy
Earth to Echo,13000000.0,38934842.0,42174545.0,PG,Adventure
The New Guy,13000000.0,28972187.0,28972187.0,PG-13,Comedy
Loaded Weapon 1,13000000.0,27979399.0,27979399.0,PG-13,Comedy
Baby Geniuses,13000000.0,27151490.0,27151490.0,PG,Adventure
The Big Hit,13000000.0,27066941.0,27066941.0,R,Action
Child's Play 2,13000000.0,26904572.0,34166572.0,R,Horror
Harriet the Spy,13000000.0,26570048.0,26570048.0,PG,Adventure
21 and Over,13000000.0,25682380.0,42195766.0,R,Comedy
The Mist,13000000.0,25593755.0,57189408.0,R,Horror
The Perks of Being a Wallflower,13000000.0,17742948.0,33069303.0,PG-13,Drama
crazy/beautiful,13000000.0,16929123.0,19929123.0,PG-13,Drama
Room,13000000.0,14677674.0,36262783.0,R,Drama
Woodlawn,13000000.0,14394097.0,14403703.0,PG,Drama
Letters from Iwo Jima,13000000.0,13756082.0,67867998.0,R,Drama
The Astronaut Farmer,13000000.0,11003643.0,11141213.0,PG,Drama
Dirty Work,13000000.0,10020081.0,10020081.0,PG-13,Comedy
Robinson Crusoe,13000000.0,8005586.0,33490316.0,PG,Adventure
Serial Mom,13000000.0,7881335.0,7881335.0,R,Comedy
Dick,13000000.0,6276869.0,6276869.0,PG-13,Comedy
Light It Up,13000000.0,5871603.0,5871603.0,R,Drama
Bubble Boy,13000000.0,5002310.0,5002310.0,PG-13,Comedy
"Paris, je t'aime",13000000.0,4857374.0,5175088.0,R,Drama
Resurrecting the Champ,13000000.0,3172382.0,3260555.0,PG-13,Drama
The Widow of St. Pierre,13000000.0,3058380.0,3058380.0,R,Drama
Youth,13000000.0,2703296.0,24002112.0,R,Drama
Un Prophète,13000000.0,2087720.0,19910624.0,R,Drama
"I Love You, Phillip Morris",13000000.0,2037459.0,23014027.0,R,Comedy
The Vatican Tapes,13000000.0,1784763.0,14999638.0,PG-13,Horror
Find Me Guilty,13000000.0,1173673.0,2898225.0,R,Drama
Infamous,13000000.0,1151330.0,2613717.0,R,Drama
Attack the Block,13000000.0,1024175.0,6459183.0,R,Action
In The Land of Blood and Honey,13000000.0,303877.0,509193.0,R,Drama
The Killer Inside Me,13000000.0,217277.0,3617277.0,R,Drama
The Drop,12600000.0,10724389.0,19054534.0,R,Drama
Machete,12500000.0,26593646.0,46370970.0,R,Action
Antwone Fisher,12500000.0,21078145.0,23367586.0,PG-13,Drama
La Guerre du feu,12500000.0,20959585.0,20959585.0,,Adventure
The Emperor's Club,12500000.0,14060950.0,16193713.0,PG-13,Drama
Sorority Row,12500000.0,11965282.0,26735797.0,R,Horror
Glengarry Glen Ross,12500000.0,10725228.0,10725228.0,R,Drama
The Boy in the Striped Pyjamas,12500000.0,9046156.0,44083403.0,PG-13,Drama
Cat People,12500000.0,7000000.0,21000000.0,R,Drama
The Prisoner of Zenda,12500000.0,7000000.0,7000000.0,,Comedy
Conviction,12500000.0,6797696.0,11826980.0,R,Drama
Lars and the Real Girl,12500000.0,5956480.0,11277119.0,PG-13,Comedy
Solitary Man,12500000.0,4360548.0,4360548.0,R,Drama
Oscar and Lucinda,12500000.0,1612957.0,1612957.0,R,Drama
The Funeral,12500000.0,1212799.0,1412799.0,R,Drama
Tae Guik Gi: The Brotherhood of War,12500000.0,1110186.0,69826708.0,R,Drama
The Perfect Game,12500000.0,1089445.0,3931367.0,PG,Drama
The Land Before Time,12300000.0,48092846.0,81972846.0,G,Adventure
Jaws,12000000.0,260000000.0,470700000.0,PG,Horror
The Exorcist,12000000.0,204868002.0,402735134.0,R,Horror
The Fault in Our Stars,12000000.0,124872350.0,307166834.0,PG-13,Drama
American Pie,12000000.0,101800948.0,234723148.0,R,Comedy
Heaven is for Real,12000000.0,91386097.0,100916299.0,PG,Drama
The Golden Child,12000000.0,79817937.0,79817937.0,PG-13,Action
Star Trek II: The Wrath of Khan,12000000.0,78912963.0,95800000.0,PG,Adventure
Barbershop,12000000.0,75781642.0,77063461.0,PG-13,Comedy
Ace Ventura: Pet Detective,12000000.0,72217396.0,107217396.0,PG-13,Comedy
Act of Valor,12000000.0,70012847.0,82497035.0,R,Action
Step Up,12000000.0,65328121.0,110989157.0,PG-13,Drama
Beavis and Butt-Head Do America,12000000.0,63118386.0,63118386.0,PG-13,Adventure
Lion,12000000.0,51739495.0,149875676.0,PG-13,Drama
Jackie Brown,12000000.0,39673162.0,74727492.0,R,Drama
Philomena,12000000.0,37709979.0,98963392.0,PG-13,Drama
Time Bandits,12000000.0,37400000.0,37400000.0,,Adventure
Paper Towns,12000000.0,32000304.0,85512300.0,PG-13,Drama
Quarantine,12000000.0,31691811.0,41924774.0,R,Horror
One Hour Photo,12000000.0,31597131.0,52223306.0,R,Drama
Johnson Family Vacation,12000000.0,31203964.0,31286759.0,PG-13,Comedy
How High,12000000.0,31155435.0,31222395.0,R,Comedy
Spartacus,12000000.0,30000000.0,60000000.0,PG-13,Action
Crank,12000000.0,27838408.0,43924923.0,R,Action
The Muppet Christmas Carol,12000000.0,27281507.0,27492918.0,G,Comedy
Frida,12000000.0,25885000.0,56131239.0,R,Drama
Top Five,12000000.0,25317379.0,26001741.0,R,Comedy
Rounders,12000000.0,22921898.0,22921898.0,R,Drama
Project Almanac,12000000.0,22348241.0,32909437.0,PG-13,Adventure
Tales from the Crypt: Demon Knight,12000000.0,21089146.0,21089146.0,R,Horror
The Upside of Anger,12000000.0,18761993.0,28915761.0,R,Drama
Aquamarine,12000000.0,18597342.0,22978953.0,PG,Comedy
Nebraska,12000000.0,17654912.0,24761360.0,R,Drama
My Baby's Daddy,12000000.0,17321573.0,17322212.0,PG-13,Comedy
Max Keeble's Big Move,12000000.0,17292381.0,17292381.0,PG,Adventure
Young Adult,12000000.0,16311571.0,22750356.0,R,Comedy
Wish Upon,12000000.0,14301505.0,23477345.0,PG-13,Horror
Def Jam's How To Be a Player,12000000.0,14010363.0,14010363.0,R,Comedy
Living Out Loud,12000000.0,12905901.0,12905901.0,R,Drama
Rachel Getting Married,12000000.0,12796861.0,17475475.0,R,Drama
The Postman Always Rings Twice,12000000.0,12200000.0,44200000.0,,Drama
Girl with a Pearl Earring,12000000.0,11634362.0,43274797.0,PG-13,Drama
Das Boot,12000000.0,11487676.0,84970337.0,R,Drama
House of Flying Daggers,12000000.0,11050094.0,92863945.0,PG-13,Action
Sorority Boys,12000000.0,10198766.0,12516222.0,R,Comedy
Marshall,12000000.0,10051659.0,10116816.0,PG-13,Drama
Cadillac Records,12000000.0,8195551.0,8942516.0,R,Drama
Screwed,12000000.0,6982680.0,6982680.0,PG-13,Comedy
Running With Scissors,12000000.0,6860000.0,8706701.0,R,Comedy
Fortress,12000000.0,6730578.0,46730578.0,R,Action
For Your Consideration,12000000.0,5549923.0,5549923.0,PG-13,Comedy
Celebrity,12000000.0,5078660.0,6200000.0,R,Comedy
Invaders from Mars,12000000.0,4884663.0,4984663.0,,Horror
Girl 6,12000000.0,4880941.0,4880941.0,R,Comedy
Charlie Bartlett,12000000.0,3950294.0,5295909.0,R,Comedy
Two Lovers,12000000.0,3149034.0,16349034.0,R,Drama
Last Orders,12000000.0,2326407.0,2326407.0,R,Drama
Gwoemul,12000000.0,2201923.0,92618117.0,R,Action
The Pursuit of D.B. Cooper,12000000.0,2104164.0,2104164.0,,Adventure
Ravenous,12000000.0,2062406.0,2062406.0,R,Horror
The Dangerous Lives of Altar Boys,12000000.0,1779284.0,1779284.0,R,Drama
Stoker,12000000.0,1703125.0,12034913.0,R,Drama
Married Life,12000000.0,1506998.0,2975188.0,PG-13,Drama
Kill the Irishman,12000000.0,1188194.0,1188194.0,R,Drama
Duma,12000000.0,870067.0,994790.0,PG,Adventure
Darling Companion,12000000.0,793352.0,1200346.0,PG-13,Comedy
Ondine,12000000.0,550472.0,557545.0,PG-13,Drama
Life Before Her Eyes,12000000.0,303439.0,7203439.0,R,Drama
Critical Care,12000000.0,220175.0,220175.0,R,Drama
Trade,12000000.0,214202.0,1513388.0,R,Drama
Fateless,12000000.0,196857.0,196857.0,R,Drama
San qiang pai an jing qi,12000000.0,190946.0,310946.0,R,Drama
Breakfast of Champions,12000000.0,178287.0,178287.0,R,Comedy
Company Man,12000000.0,146028.0,622273.0,PG-13,Comedy
Nanjing! Nanjing!,12000000.0,122558.0,20122558.0,R,Drama
Trash,12000000.0,17484.0,6553186.0,R,Adventure
5 Days of War,12000000.0,17479.0,87793.0,R,Drama
10 Days in a Madhouse,12000000.0,14616.0,14616.0,R,Drama
The Dressmaker,11900000.0,2022115.0,24041617.0,R,Drama
Diamonds,11900000.0,81897.0,81897.0,PG-13,Comedy
Madadayo,11900000.0,48856.0,48856.0,,Drama
Carol,11800000.0,12711491.0,42895440.0,R,Drama
Pet Sematary,11500000.0,57469179.0,57469179.0,R,Horror
Dirty Grandpa,11500000.0,35593113.0,105241410.0,R,Comedy
St. Trinian’s,11400000.0,15000.0,29830239.0,PG-13,Comedy
Star Wars Ep. IV: A New Hope,11000000.0,460998007.0,786598007.0,PG,Adventure
Gremlins,11000000.0,148168459.0,148199515.0,PG,Comedy
Doctor Zhivago,11000000.0,111721000.0,111859493.0,PG-13,Drama
The Fighter,11000000.0,93617009.0,129262388.0,R,Drama
Fried Green Tomatoes,11000000.0,81204830.0,81204830.0,PG-13,Drama
Jackass: Number Two,11000000.0,72778712.0,85278712.0,R,Comedy
My Cousin Vinny,11000000.0,52929168.0,52929168.0,R,Comedy
If I Stay,11000000.0,50474843.0,78356170.0,PG-13,Drama
Major League,11000000.0,49793054.0,49793054.0,R,Comedy
A Walk to Remember,11000000.0,41227069.0,46060915.0,PG,Drama
Dead Man Walking,11000000.0,39387284.0,83088295.0,R,Drama
Brooklyn,11000000.0,38322743.0,62076141.0,PG-13,Drama
Cruel Intentions,11000000.0,38230075.0,75803716.0,R,Drama
The Secret Life of Bees,11000000.0,37780486.0,39994347.0,PG-13,Drama
Woman in Gold,11000000.0,33307793.0,57019592.0,PG-13,Drama
History of the World: Part I,11000000.0,31672000.0,31672000.0,,Comedy
Saw VI,11000000.0,27693292.0,69752402.0,R,Horror
Corky Romano,11000000.0,23978402.0,25116103.0,PG-13,Comedy
F.I.S.T,11000000.0,20388920.0,20388920.0,,Drama
Barry Lyndon,11000000.0,20000000.0,20169934.0,PG,Drama
Quartet,11000000.0,18388357.0,56178935.0,PG-13,Comedy
Out Cold,11000000.0,13906394.0,14786394.0,PG-13,Comedy
The Ladies Man,11000000.0,13592872.0,13719474.0,R,Comedy
Tomcats,11000000.0,13558739.0,13558739.0,R,Comedy
Inside Llewyn Davis,11000000.0,13248209.0,32943247.0,R,Drama
Army of Darkness,11000000.0,11502976.0,21502976.0,R,Horror
Kinsey,11000000.0,10214647.0,17443529.0,R,Drama
What's Eating Gilbert Grape,11000000.0,9170214.0,9170214.0,PG-13,Drama
Slackers,11000000.0,4814244.0,5942218.0,R,Comedy
The Gospel of John,11000000.0,4068087.0,4234355.0,PG-13,Drama
Vera Drake,11000000.0,3753806.0,13353855.0,R,Drama
The Guru,11000000.0,3051221.0,24150550.0,R,Comedy
Othello,11000000.0,2844379.0,2844379.0,R,Drama
The Perez Family,11000000.0,2794056.0,2794056.0,R,Comedy
The Molly Maguires,11000000.0,2200000.0,2200000.0,PG,Drama
Return to the Blue Lagoon,11000000.0,2000000.0,2000000.0,PG-13,Adventure
Romance and Cigarettes,11000000.0,551002.0,3231251.0,R,Comedy
Copying Beethoven,11000000.0,355968.0,6586324.0,PG-13,Drama
Brighton Rock,11000000.0,229653.0,229653.0,R,Drama
LOL,11000000.0,0.0,10431506.0,PG-13,Comedy
Saw V,10800000.0,56746769.0,118209778.0,R,Horror
Les Intouchables,10800000.0,13182281.0,484873045.0,R,Comedy
Jindabyne,10800000.0,399879.0,2862544.0,R,Drama
Poltergeist,10700000.0,74706019.0,121706019.0,PG,Horror
An Ideal Husband,10700000.0,18542974.0,31341183.0,PG-13,Comedy
Darkness,10600000.0,22163442.0,34409206.0,PG-13,Horror
ET: The Extra-Terrestrial,10500000.0,435110554.0,792965326.0,PG,Drama
2001: A Space Odyssey,10500000.0,58583410.0,70576492.0,G,Adventure
In the Land of Women,10500000.0,11052958.0,14140402.0,PG-13,Comedy
The Blue Butterfly,10400000.0,1610194.0,1610194.0,PG,Drama
Lovesick,10100000.0,10143618.0,10143618.0,,Comedy
September Dawn,10100000.0,1066555.0,1066555.0,R,Drama
Good Will Hunting,10000000.0,138433435.0,225925989.0,R,Drama
The Grudge,10000000.0,110359362.0,187281115.0,PG-13,Horror
Don’t Breathe,10000000.0,89217875.0,159047649.0,R,Horror
Stripes,10000000.0,85300000.0,85300000.0,R,Comedy
Saw III,10000000.0,80238724.0,163876815.0,R,Horror
The Purge: Election Year,10000000.0,79042440.0,118557124.0,R,Horror
Book Club,10000000.0,68566296.0,89643819.0,PG-13,Comedy
Bring it On,10000000.0,68353550.0,90453550.0,PG-13,Comedy
Saw IV,10000000.0,63300095.0,135759694.0,R,Horror
