School ID,Name of School,Street Address,City,State,ZIP Code,Phone Number,Website,Blue Ribbon Award,CPS Performance Policy Level,CPS Performance Policy Status,Probation Length,"My Voice, My School Overall Rating",Student Response Rate,Teacher Response Rate,Involved Family,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safe,School Community,Parent-Teacher Partnership,Quality of Facilities,Healthy Schools Certification,Creative Schools Certification,NWEA Reading Growth Percentile All Grades,NWEA Reading Growth Percentile Grade 3,NWEA Reading Growth Percentile Grade 4,NWEA Reading Growth Percentile Grade 5,NWEA Reading Growth Percentile Grade 6,NWEA Reading Growth Percentile Grade 7,NWEA Reading Growth Percentile Grade 8,NWEA Math Growth Percentile All Grades,NWEA Math Growth Percentile Grade 3,NWEA Math Growth Percentile Grade 4,NWEA Math Growth Percentile Grade 5,NWEA Math Growth Percentile Grade 6,NWEA Math Growth Percentile Grade 7,NWEA Math Growth Percentile Grade 8,NWEA Reading Attainment Percentile All Grades,NWEA Reading Attainment Percentile Grade 2,NWEA Reading Attainment Percentile Grade 3,NWEA Reading Attainment Percentile Grade 4,NWEA Reading Attainment Percentile Grade 5,NWEA Reading Attainment Percentile Grade 6,NWEA Reading Attainment Percentile Grade 7,NWEA Reading Attainment Percentile Grade 8,NWEA Math Attainment Percentile All Grades,NWEA Math Attainment Percentile Grade 2,NWEA Math Attainment Percentile Grade 3,NWEA Math Attainment Percentile Grade 4,NWEA Math Attainment Percentile Grade 5,NWEA Math Attainment Percentile Grade 6,NWEA Math Attainment Percentile Grade 7,NWEA Math Attainment Percentile Grade 8,Suspensions Per 100 students 2013,Suspensions Per 100 students 2012,Percentage Misconducts Resulting in Suspension 2013,Percentage Misconducts Resulting in Suspension 2012,Average Length of Suspensions 2013,Average Length of Suspension 2012,Student Attendance Percentage 2013,Student Attendance Percentage 2012,Teacher Attendance Percentage 2013,Teacher Attendance Percentage 2012,Grade 3-8 On-Track Percentage 2013,One-Year Drop Out Rate Percentage 2013,One-Year Drop Out Rate Percentage 2012,X Coordinate,Y Coordinate,Longitude,Latitude,Location,Community Areas,Zip Codes,Boundaries - ZIP Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
610178,Theophilus Schmid Elementary School,9755 S Greenwood Ave,Chicago,IL,60628,(773) 535-6235,http://www.schmid.cps.k12.il.us,,LEVEL 3,ON PROBATION,2,ORGANIZED,87.5,91.7,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,VERY STRONG,STRONG,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,EXCELLING,32,72,43,31,26,29,27,99,69,75,98,97,99,99,8,0,11,29,7,2,17,37,17,0,8,19,27,16,24,72,26,30.8,80.6,81.4,2.1,2,91.6,92,94.7,95.4,51.1,,,1185308.063,1840332.575,41.71701772,-87.59689622,"{'latitude': '-87.59689622', 'longitude': '41.71701772'}",,,,,,
609809,Lorenz Brentano Math & Science Academy ES,2723 N Fairfield Ave,Chicago,IL,60647,(773) 534-4100,http://www.brentano.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,98.1,100,VERY STRONG,VERY STRONG,VERY STRONG,NEUTRAL,STRONG,VERY STRONG,NEUTRAL,NEUTRAL,STRONG,PENDING CERTIFICATION,INCOMPLETE DATA,99,98,99,95,83,59,99,99,99,99,99,83,98,99,45,36,45,61,47,37,34,50,54,74,69,62,65,37,31,52,2.6,5.4,73.3,35.8,2.3,1.9,95.5,94.7,97.1,97,78.9,,,1157602.725,1918079.537,41.93097047,-87.69625758,"{'latitude': '-87.69625758', 'longitude': '41.93097047'}",,,,,,
609967,William F Finkl Elementary School,2332 S Western Ave,Chicago,IL,60608,(773) 535-5850,http://www.finkl.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,81.7,70.6,WEAK,STRONG,STRONG,VERY WEAK,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NOT CERTIFIED,DEVELOPING,24,37,34,21,41,36,39,34,83,3,19,91,56,33,23,8,41,25,28,19,19,30,34,9,44,13,21,44,46,68,11.9,7.6,74.4,47.8,1.7,3.1,94.5,95.2,96,97.2,61.6,,,1160699.306,1888303.522,41.84919885,-87.68570412,"{'latitude': '-87.68570412', 'longitude': '41.84919885'}",,,,,,
610004,Countee Cullen Elementary School,10650 S Eberhart Ave,Chicago,IL,60628,(773) 535-5375,http://www.cullen.cps.k12.il.us,,LEVEL 3,ON PROBATION,6,NOT YET ORGANIZED,100,92.9,WEAK,WEAK,WEAK,WEAK,WEAK,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,99,51,93,99,86,79,83,99,87,99,99,99,99,99,9,86,13,14,7,2,3,7,27,89,26,25,72,14,7,17,41.8,15.1,88,65.5,1.6,1.2,93.9,95.4,95,96.6,70.6,,,1181431.47,1834229.814,41.70036107,-87.61128176,"{'latitude': '-87.61128176', 'longitude': '41.70036107'}",,,,,,
609833,Charles P Caldwell Academy of Math & Science ES,8546 S Cregier,Chicago,IL,60617,(773) 535-6300,http://www.caldwell.cps.k12.il.us,,LEVEL 3,ON PROBATION,6,NOT YET ORGANIZED,96.1,90.5,WEAK,WEAK,NEUTRAL,WEAK,WEAK,WEAK,WEAK,VERY WEAK,WEAK,NOT CERTIFIED,INCOMPLETE DATA,0,14,0,9,51,2,21,6,11,0,12,13,57,81,3,2,2,1,5,10,2,8,2,1,1,0,1,9,4,13,27.7,10.3,80.3,83.8,2.7,2.3,90.7,93.1,93.7,93.6,51.4,,,1189641.205,1848463.627,41.73922735,-87.58076569,"{'latitude': '-87.58076569', 'longitude': '41.73922735'}",,,,,,
610184,John Spry Elementary Community School,2400 S Marshall Blvd,Chicago,IL,60623,(773) 534-1700,http://www.spry.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,91.6,83.3,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NOT CERTIFIED,EXCELLING,92,32,79,41,26,99,96,93,55,23,46,35,99,99,23,73,5,35,15,8,43,45,43,55,8,27,17,26,92,71,2.5,3,59.4,70.6,2.6,2.9,95.3,96.2,95.8,97.5,74.1,,,1157044.911,1887895.675,41.84815451,-87.69912725,"{'latitude': '-87.69912725', 'longitude': '41.84815451'}",,,,,,
610120,Ferdinand Peck Elementary School,3826 W 58th St,Chicago,IL,60629,(773) 535-2450,http://www.peck.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,72,81,STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NOT CERTIFIED,STRONG,21,46,7,14,48,49,59,52,67,44,7,59,81,79,33,49,59,20,18,40,27,44,42,56,60,36,21,52,38,52,1,1.9,72.7,96.7,2.9,2.5,96,96.5,95.8,96.3,74.2,,,1151726.72,1865909.055,41.78792632,-87.71922211,"{'latitude': '-87.71922211', 'longitude': '41.78792632'}",,,,,,
400084,UNO Charter - Rufino Tamayo,5135 S California Ave,Chicago,IL,60632,(773) 434-6355,http://www.unocharterschools.org/cgi-bin/index.pl,,LEVEL 3,NOT APPLICABLE,,PARTIALLY ORGANIZED,93.8,77.8,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,97,,,,,,1158620.306,1870336.167,41.79993702,-87.69382513,"{'latitude': '-87.69382513', 'longitude': '41.79993702'}",,,,,,
610101,William B Ogden Elementary School,24 W Walton St,Chicago,IL,60610,(773) 534-8110,http://www.ogdenschool.org/,,LEVEL 1,NOT ON PROBATION,,PARTIALLY ORGANIZED,0,70.2,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,PENDING CERTIFICATION,DEVELOPING,96,64,98,75,98,94,64,66,79,99,38,30,60,21,91,90,85,91,81,94,92,91,91,96,92,96,89,88,80,79,2.9,3.1,67.7,51.2,1.1,1.7,94.7,95.1,97.2,97.6,74.7,,,1175917.983,1906947.859,41.90003152,-87.62928901,"{'latitude': '-87.62928901', 'longitude': '41.90003152'}",,,,,,
400060,Asian Human Services - Passages Charter School,1643 W Bryn Mawr Ave,Chicago,IL,60660,(773) 433-3530,http://www.passagescharterschool.org/,,LEVEL 1,NOT APPLICABLE,,NOT ENOUGH DATA,0,0,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,HEALTHY SCHOOLS CERTIFIED,INCOMPLETE DATA,99,99,99,99,56,99,99,99,99,99,67,96,64,60,86,95,97,81,82,45,75,79,79,87,96,87,50,77,50,52,,,,,,,94.1,94.6,,,,,,1164286.004,1937216.432,41.98334408,-87.6711545,"{'latitude': '-87.6711545', 'longitude': '41.98334408'}",,,,,,
610040,Henry D Lloyd Elementary School,2103 N Lamon Ave,Chicago,IL,60639,(773) 534-3070,http://www.lloyd.cps.k12.il.us,,LEVEL 2,ON PROBATION,4,MODERATELY ORGANIZED,0,75.4,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,WEAK,STRONG,NEUTRAL,NOT CERTIFIED,DEVELOPING,95,78,20,98,,,,99,99,72,99,,,,17,20,28,7,28,,,,40,37,60,27,44,,,,1.6,,95.5,,1,,95.6,96.4,96.6,97.5,87.3,,,1143423.139,1913554.359,41.91883022,-87.74847861,"{'latitude': '-87.74847861', 'longitude': '41.91883022'}",,,,,,
609903,Richard Edwards Elementary School,4815 S Karlov Ave,Chicago,IL,60632,(773) 535-4875,http://www.edwards.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,77.7,86.5,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,STRONG,WEAK,NOT CERTIFIED,EXCELLING,38,50,50,84,31,74,5,57,15,83,96,8,92,13,12,6,31,22,37,4,25,3,54,24,23,70,92,26,63,48,3.9,2.1,39.1,36.5,2.3,2.6,95.5,95.6,94.5,96.9,75.7,,,1149882.354,1872308.474,41.80552325,-87.72581893,"{'latitude': '-87.72581893', 'longitude': '41.80552325'}",,,,,,
610159,Jonathan Y Scammon Elementary School,4201 W Henderson St,Chicago,IL,60641,(773) 534-3475,http://www.scammon.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,MODERATELY ORGANIZED,78.7,78.7,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,STRONG,97,37,65,74,97,99,96,99,98,91,99,65,92,98,48,55,26,45,45,54,60,56,59,83,70,64,74,38,32,55,3.4,2.8,83.3,26.8,2.9,3.8,95.2,96.1,95.9,95.4,78.8,,,1147787.325,1921900.296,41.94164944,-87.73222901,"{'latitude': '-87.73222901', 'longitude': '41.94164944'}",,,,,,
609944,Virgil Grissom Elementary School,12810 S Escanaba Ave,Chicago,IL,60633,(773) 535-5380,http://www.grissom.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,PARTIALLY ORGANIZED,92.4,35,NOT ENOUGH DATA,WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,STRONG,NEUTRAL,WEAK,NOT CERTIFIED,EXCELLING,56,71,50,34,35,69,77,96,99,97,73,18,92,74,68,85,88,79,50,44,73,37,82,86,98,99,72,40,64,59,1.8,3.7,11.8,66.7,1.7,2.1,95.4,95.9,95.2,95.8,68.6,,,1197378.736,1820556.064,41.66245712,-87.55334334,"{'latitude': '-87.55334334', 'longitude': '41.66245712'}",,,,,,
400153,UNO Charter 15 ES,4420 S Fairfield Ave,Chicago,IL,60632,,http://www.cps.edu,,NOT ENOUGH DATA,NOT APPLICABLE,,NOT ENOUGH DATA,,,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,,,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158734.666,1875132.891,41.81309752,-87.69327474,"{'latitude': '-87.69327474', 'longitude': '41.81309752'}",,,,,,
609849,George F Cassell Elementary School,11314 S Spaulding Ave,Chicago,IL,60655,(773) 535-2640,http://www.cps.edu,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,89.5,87,VERY STRONG,VERY STRONG,VERY STRONG,VERY STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,NOT CERTIFIED,EXCELLING,99,96,96,90,68,98,96,82,99,96,16,48,49,32,80,65,81,83,80,63,86,89,68,63,85,92,55,47,58,55,8,5.4,90.3,59.4,1.5,2.3,94.2,94.9,93.4,94.2,67.4,,,1156350.416,1829287.52,41.68733881,-87.70325179,"{'latitude': '-87.70325179', 'longitude': '41.68733881'}",,,,,,
609924,Fort Dearborn Elementary School,9025 S Throop St,Chicago,IL,60620,(773) 535-2680,http://www.cps.edu,,LEVEL 3,ON PROBATION,2,NOT YET ORGANIZED,87.8,68,WEAK,WEAK,NEUTRAL,WEAK,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NOT CERTIFIED,DEVELOPING,89,58,86,83,75,32,88,74,84,76,68,12,20,94,20,2,20,37,42,16,23,24,17,6,7,35,14,17,10,49,14.3,10.4,81,94.3,2.3,2.4,91.2,92.5,93.6,95.8,62.5,,,1169287.183,1844810.538,41.72966698,-87.65544435,"{'latitude': '-87.65544435', 'longitude': '41.72966698'}",,,,,,
609879,Charles Gates Dawes Elementary School,3810 W 81st Pl,Chicago,IL,60652,(773) 535-2350,http://www.dawes.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,71.4,89.8,STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,PENDING CERTIFICATION,STRONG,88,83,59,63,87,69,82,98,96,45,83,87,98,96,51,76,62,46,39,46,43,56,57,74,66,32,44,59,67,64,7,7,84.9,83.7,2.8,2.7,95.7,96.4,95,95,83.8,,,1152339.16,1850308.795,41.74510467,-87.71738613,"{'latitude': '-87.71738613', 'longitude': '41.74510467'}",,,,,,
400025,Chicago Intl Charter - Bucktown,2235 N Hamilton Ave,Chicago,IL,60647,(773) 645-3321,http://www.cics-bucktown.org,,LEVEL 3,NOT APPLICABLE,,PARTIALLY ORGANIZED,87.9,93.8,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,WEAK,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,89,1,80,95,76,99,86,41,4,48,23,50,91,77,71,89,40,79,78,61,59,65,52,86,24,54,31,46,54,66,,,,,,,94.9,95.5,,,,,,1161690.942,1914986.433,41.92239845,-87.68132064,"{'latitude': '-87.68132064', 'longitude': '41.92239845'}",,,,,,
609795,George Rogers Clark Elementary School,1045 S Monitor Ave,Chicago,IL,60644,(773) 534-6225,http://www.clark.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,83,100,STRONG,NEUTRAL,STRONG,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,PENDING CERTIFICATION,STRONG,99,91,99,99,82,99,93,99,82,98,99,99,99,99,75,85,76,92,69,61,53,57,86,65,78,92,69,94,90,83,10,14.6,35.4,58.3,1.7,2.5,95.3,95.8,94.7,95.6,67.5,,,1137583.968,1894930.877,41.8678323,-87.77038158,"{'latitude': '-87.77038158', 'longitude': '41.8678323'}",,,,,,
610086,Mount Vernon Elementary School,10540 S Morgan St,Chicago,IL,60643,(773) 535-2825,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,93.9,80,WEAK,STRONG,NEUTRAL,VERY WEAK,VERY WEAK,NEUTRAL,STRONG,STRONG,STRONG,NOT CERTIFIED,DEVELOPING,93,72,44,52,97,90,90,99,21,99,54,92,97,99,8,9,11,1,14,7,40,11,10,5,2,5,15,20,37,27,17,18,23.9,68,2.1,2.1,93.4,94.6,93.7,94.8,67.3,,,1171484.32,1834733.756,41.70196704,-87.64768959,"{'latitude': '-87.64768959', 'longitude': '41.70196704'}",,,,,,
609854,Frederic Chopin Elementary School,2450 W Rice St,Chicago,IL,60622,(773) 534-4080,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,MODERATELY ORGANIZED,80.7,82.4,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,VERY STRONG,STRONG,HEALTHY SCHOOLS CERTIFIED,INCOMPLETE DATA,96,95,7,99,83,81,76,99,99,59,99,99,99,99,29,6,65,7,85,15,46,27,56,9,60,15,96,38,73,63,0.7,,20,,4,,94,96.4,94.6,97.6,78.3,,,1159698.085,1905621.056,41.89674048,-87.68890154,"{'latitude': '-87.68890154', 'longitude': '41.89674048'}",,,,,,
400165,LEARN Charter - Middle School Campus,3021 W Caroll Ave,Chicago,IL,60612,,http://www.cps.edu,,NOT ENOUGH DATA,NOT APPLICABLE,,NOT ENOUGH DATA,,,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,,,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156112.914,1902212.977,41.88746153,-87.7021614,"{'latitude': '-87.7021614', 'longitude': '41.88746153'}",,,,,,
610198,Douglas Taylor Elementary School,9912 S Avenue H,Chicago,IL,60617,(773) 535-6240,http://www.taylor.cps.k12.il.us,,LEVEL 3,ON PROBATION,2,PARTIALLY ORGANIZED,96.2,64.7,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,INCOMPLETE DATA,29,12,72,35,26,27,64,79,70,58,26,27,84,99,12,46,12,4,6,11,23,24,15,53,20,7,4,9,26,44,3.4,8.4,26.7,52.5,1.5,1.9,94.6,94.7,93.2,94.3,71.1,,,1202756.093,1839915.488,41.71544589,-87.5330074,"{'latitude': '-87.5330074', 'longitude': '41.71544589'}",,,,,,
610011,Minnie Mars Jamieson Elementary School,5650 N Mozart St,Chicago,IL,60659,(773) 534-2395,http://www.jamiesonschool.org/,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,92.7,70.8,STRONG,STRONG,STRONG,STRONG,STRONG,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,PENDING CERTIFICATION,STRONG,92,63,82,97,92,82,58,98,99,45,74,68,95,99,83,93,82,68,83,74,84,78,86,91,95,71,75,59,77,95,4.5,1.7,75.5,57.7,1.1,1.4,95.3,96,95.5,95.9,76.9,,,1156286.231,1937618.645,41.98461372,-87.70056525,"{'latitude': '-87.70056525', 'longitude': '41.98461372'}",,,,,,
610024,Lazaro Cardenas Elementary School,2345 S Millard Ave,Chicago,IL,60623,(773) 534-1465,http://www.cardenas.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,0,91.4,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,STRONG,NOT ENOUGH DATA,NEUTRAL,STRONG,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,DEVELOPING,94,94,,,,,,97,97,,,,,,72,67,75,,,,,,82,88,78,,,,,,0.6,,12.1,,2,,95.9,95.9,96.9,97.6,81.7,,,1152451.967,1887990.693,41.8485071,-87.71598119,"{'latitude': '-87.71598119', 'longitude': '41.8485071'}",,,,,,
609973,Emiliano Zapata Elementary Academy,2728 S Kostner Ave,Chicago,IL,60623,(773) 534-1390,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,81.5,86,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,STRONG,VERY WEAK,WEAK,WEAK,NOT CERTIFIED,STRONG,94,26,97,57,95,76,67,91,56,96,94,72,40,42,36,79,41,38,22,39,24,41,65,94,75,75,74,62,35,36,1.1,1.1,84.6,81.3,2.2,1.7,95.7,96.7,95.3,96.1,56.9,,,1147465.325,1885362.468,41.84139181,-87.73434997,"{'latitude': '-87.73434997', 'longitude': '41.84139181'}",,,,,,
610060,Andrew Jackson Elementary Language Academy,1340 W Harrison St,Chicago,IL,60607,(773) 534-7000,http://www.jackson.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,94.1,68.8,STRONG,STRONG,STRONG,NEUTRAL,STRONG,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,HEALTHY SCHOOLS CERTIFIED,EMERGING,99,99,95,95,92,94,85,99,99,95,60,73,99,96,99,99,99,99,99,99,96,94,99,98,99,99,98,99,96,96,0.4,0.7,7.4,,1,,97.2,97,96,96.3,93.4,,,1167364.912,1897512.032,41.87432724,-87.66097599,"{'latitude': '-87.66097599', 'longitude': '41.87432724'}",,,,,,
610152,Martha Ruggles Elementary School,7831 S Prairie Ave,Chicago,IL,60619,(773) 535-3085,http://www.cps.edu,,LEVEL 3,ON PROBATION,1,PARTIALLY ORGANIZED,93.7,95.5,WEAK,NEUTRAL,STRONG,WEAK,WEAK,WEAK,STRONG,NEUTRAL,NEUTRAL,NOT CERTIFIED,EMERGING,75,76,57,87,45,76,19,6,98,28,45,0,4,5,9,0,25,21,26,7,14,7,4,1,37,20,12,1,1,6,20.6,31,77.1,74,2.2,1.9,93.5,94.5,95.2,97.4,68.6,,,1179432.46,1853011.922,41.75194729,-87.61802983,"{'latitude': '-87.61802983', 'longitude': '41.75194729'}",,,,,,
609804,Daniel Boone Elementary School,6710 N Washtenaw Ave,Chicago,IL,60645,(773) 534-2160,http://www.boone.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,86.6,89.8,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,PENDING CERTIFICATION,EXCELLING,38,48,41,67,39,54,9,93,99,54,98,67,38,41,40,75,71,39,35,22,39,33,48,68,86,46,71,20,19,49,3.8,5,29.6,64.4,1.8,1.2,95.1,95.8,95.3,95.6,82.1,,,1157068.657,1944483.472,42.00343519,-87.69750011,"{'latitude': '-87.69750011', 'longitude': '42.00343519'}",,,,,,
609981,Phobe Apperson Hearst Elementary School,4640 S Lamon Ave,Chicago,IL,60638,(773) 535-2376,http://www.hearst.cps.k12.il.us,,LEVEL 2,ON PROBATION,7,NOT YET ORGANIZED,86.3,72.7,NEUTRAL,WEAK,NEUTRAL,VERY WEAK,WEAK,WEAK,NEUTRAL,WEAK,WEAK,NOT CERTIFIED,DEVELOPING,44,37,73,,23,75,17,87,66,63,65,65,87,86,3,4,1,5,,6,12,4,4,7,3,3,0,3,27,14,10.6,12.4,78,58.9,1.7,1.6,91.2,93.5,96,96,57,,,1144438.111,1873241.766,41.80818821,-87.74576315,"{'latitude': '-87.74576315', 'longitude': '41.80818821'}",,,,,,
610082,Mount Greenwood Elementary School,10841 S Homan Ave,Chicago,IL,60655,(773) 535-2786,http://www.mtgreenwood.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,71.5,80.4,VERY STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,PENDING CERTIFICATION,DEVELOPING,99,98,99,97,98,99,99,99,94,56,85,88,99,99,97,99,96,98,92,93,96,96,94,81,96,94,83,88,95,98,0.5,0.8,45.5,53.3,2.2,4.1,95.2,96.5,95.5,96.5,83.4,,,1155639.216,1832346.852,41.69574845,-87.70577383,"{'latitude': '-87.70577383', 'longitude': '41.69574845'}",,,,,,
609896,Thomas Drummond Elementary School,1845 W Cortland St,Chicago,IL,60622,(773) 534-4120,http://www.drummondschool.org/,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,96,86.4,VERY STRONG,VERY STRONG,STRONG,VERY STRONG,VERY STRONG,VERY STRONG,STRONG,NEUTRAL,NEUTRAL,NOT CERTIFIED,EXCELLING,61,63,66,90,39,19,41,28,44,44,42,67,24,7,86,99,94,89,92,83,41,44,65,92,69,73,65,92,31,17,1.4,3.2,17.9,64.7,2.2,1.5,94.6,95.7,96,96.5,82.2,,,1163566.562,1912627.608,41.91588634,-87.67449563,"{'latitude': '-87.67449563', 'longitude': '41.91588634'}",,,,,,
610097,William P Nixon Elementary School,2121 N Keeler Ave,Chicago,IL,60639,(773) 534-4375,http://www.nixon.cps.k12.il.us,,LEVEL 3,ON PROBATION,1,WELL-ORGANIZED,94.3,89.8,STRONG,STRONG,STRONG,STRONG,STRONG,STRONG,NEUTRAL,STRONG,STRONG,NOT CERTIFIED,INCOMPLETE DATA,1,27,13,5,14,,,22,70,51,10,23,,,6,3,11,6,5,16,,,7,2,12,11,4,12,,,3.4,3.9,36.3,91.1,1.8,1.4,94.8,95.9,95.1,96.6,73.2,,,1148073.735,1913864.663,41.91959342,-87.73138368,"{'latitude': '-87.73138368', 'longitude': '41.91959342'}",,,,,,
610112,Francis W Parker Elementary Community Academy,6800 S Stewart Ave,Chicago,IL,60621,(773) 535-3375,http://www.parker.cps.k12.il.us,,LEVEL 3,ON PROBATION,2,PARTIALLY ORGANIZED,89.9,76.3,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,NEUTRAL,STRONG,HEALTHY SCHOOLS CERTIFIED,DEVELOPING,0,0,8,5,26,9,58,3,1,25,30,9,14,57,1,1,0,5,0,4,3,14,1,9,0,5,0,1,0,4,35.4,25.7,60.7,69.6,2.2,2.2,90.4,92.5,93.5,94.8,53.6,,,1174661.546,1859841.533,41.77079606,-87.6353099,"{'latitude': '-87.6353099', 'longitude': '41.77079606'}",,,,,,
400080,UNO Charter School - PFC Omar E.Torres Campus,4248 W 47th St,Chicago,IL,60632,(773) 579-3475,http://www.unocharterschools.org/cgi-bin/index.pl,,LEVEL 1,NOT APPLICABLE,,PARTIALLY ORGANIZED,93.7,53.3,NEUTRAL,NEUTRAL,NEUTRAL,VERY WEAK,WEAK,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,97.3,,,,,,1148638.133,1873163.986,41.80789494,-87.73036028,"{'latitude': '-87.73036028', 'longitude': '41.80789494'}",,,,,,
